ID	logFC	adj.P.Val
aug_v2a.03539	0.982012315	0.012708445
aug_v2a.00377	0.620165955	0.047810831
aug_v2a.00961	0.780030894	0.012017267
aug_v2a.02073	1.004113066	0.009194709
aug_v2a.18278	-0.698716887	0.021514438
aug_v2a.19137	-0.604150502	0.046486808
aug_v2a.23518	0.625773944	0.039260704
aug_v2a.13914	-0.532700207	0.024410352
aug_v2a.18445	-0.695436715	0.001320032
aug_v2a.09190	1.143867461	1.67413E-08
aug_v2a.24057	0.949331243	0.020454354
aug_v2a.02086	-0.372944816	0.046059468
aug_v2a.20027	0.999440894	0.010210246
aug_v2a.16789	0.455124593	0.035184622
aug_v2a.22689	1.325415299	7.4072E-06
aug_v2a.05156	-0.812023036	1.71812E-09
aug_v2a.16924	1.057181551	0.00385077
aug_v2a.24190	1.026337204	0.002563855
aug_v2a.17193	-0.511728689	0.013707935
aug_v2a.15232	0.408753482	0.00212046
aug_v2a.17506	-0.779395379	0.015113921
aug_v2a.04012	-0.259617888	0.012710313
aug_v2a.03253	-0.326843032	0.039798592
aug_v2a.00821	0.626219221	0.032900163
aug_v2a.22640	0.894718357	0.030341909
aug_v2a.13137	-0.557095098	0.001096121
aug_v2a.13108	-0.654819386	0.0000636
aug_v2a.19767	-1.167992125	5.08927E-05
aug_v2a.24205	0.516653406	0.038401473
aug_v2a.24452	0.660200272	0.005912525
aug_v2a.04256	-0.467769823	0.035156819
aug_v2a.14495	-0.475105751	0.00013259
aug_v2a.20815	0.669497186	0.011427786
aug_v2a.03519	-0.369691651	0.004451587
aug_v2a.10018	-0.279706803	0.000116752
aug_v2a.08836	-0.346880704	0.033733637
aug_v2a.12032	-1.091434012	0.00000202
aug_v2a.21317	0.416659869	0.034307649
aug_v2a.19657	-0.401544202	0.035727437
aug_v2a.02618	0.710092629	0.031344048
aug_v2a.02692	0.968938617	0.027301388
aug_v2a.00933	0.582283042	0.012897239
aug_v2a.05953	-0.527159598	0.012585819
aug_v2a.11146	0.494077721	0.017374599
aug_v2a.19675	0.459656321	0.045153491
aug_v2a.24607	-0.299751195	0.045893049
aug_v2a.01036	0.491670145	0.043909816
aug_v2a.01238	-0.570699043	0.00136932
aug_v2a.11982	0.879042573	0.019993718
aug_v2a.01888	-0.324218064	0.000350269
aug_v2a.17584	1.24228082	0.000635182
aug_v2a.14360	0.866078338	0.016542143
aug_v2a.08821	-0.307552652	0.009703863
aug_v2a.15035	-0.477472747	0.001639627
aug_v2a.11586	-0.792820922	0.032935921
aug_v2a.11093	0.460047714	3.51831E-05
aug_v2a.24311	0.805319403	0.030710646
aug_v2a.04376	-0.257653283	0.040287907
aug_v2a.14970	0.620809971	0.018086172
aug_v2a.04912	-0.848438066	0.045308906
aug_v2a.01217	0.668777938	2.1223E-06
aug_v2a.17210	0.71461576	0.029968923
aug_v2a.18564	0.892244392	0.024168705
aug_v2a.02639	0.81802749	0.048359049
aug_v2a.08220	1.055161323	0.02017551
aug_v2a.23863	0.711591459	0.033105906
aug_v2a.13583	0.934861981	3.27887E-22
aug_v2a.01102	-0.672899289	0.00024337
aug_v2a.13142	-0.319842519	0.041561437
aug_v2a.19785	-0.350110096	0.044871657
aug_v2a.19759	-0.803575054	1.03219E-06
aug_v2a.10714	-0.937137178	1.20187E-15
aug_v2a.23355	0.411340178	0.016135162
aug_v2a.14297	-0.400599854	0.011125002
aug_v2a.15970	0.218303207	0.047725196
aug_v2a.20210	0.807247299	0.0433662
aug_v2a.02262	0.511597292	0.036506925
aug_v2a.04740	-0.205664673	0.018011688
aug_v2a.01042	0.88105146	0.039058349
aug_v2a.00311	0.701700381	0.019751113
aug_v2a.04267	-0.346208144	0.017374599
aug_v2a.13830	-0.837158305	0.036693799
aug_v2a.00143	0.47972	0.002814231
aug_v2a.07426	0.388346855	0.042557014
aug_v2a.00334	0.876806371	0.009964593
aug_v2a.06920	-0.827042501	0.014502439
aug_v2a.08326	0.868480323	3.81187E-06
aug_v2a.01711	1.831761047	1.28279E-05
aug_v2a.01712	1.188970909	0.009155625
aug_v2a.05180	-0.351831577	0.011989019
aug_v2a.17845	-0.812476918	0.02808513
aug_v2a.22618	0.647568477	0.000147903
aug_v2a.08967	0.737102179	0.030670706
aug_v2a.02128	0.491132114	0.035732276
aug_v2a.21231	0.461302596	0.033488317
aug_v2a.16247	-1.114737352	0.000115785
aug_v2a.03173	-0.571049957	0.0042503
aug_v2a.10994	0.782685439	0.019476834
aug_v2a.10598	0.328491828	0.003651669
aug_v2a.07659	0.799270664	0.000556662
aug_v2a.08288	0.700895634	0.000491892
aug_v2a.00800	-0.825197134	0.000340421
aug_v2a.13807	1.077138468	0.00749642
aug_v2a.07477	0.696228821	0.002148093
aug_v2a.03736	0.527723035	0.034446929
aug_v2a.12298	0.732870888	0.002675959
aug_v2a.03754	-0.477902637	0.000355843
aug_v2a.20463	-0.369648139	0.021110811
aug_v2a.23697	-0.254126866	0.030866755
aug_v2a.03982	-0.607093842	0.001563771
aug_v2a.03919	0.882583188	0.000904239
aug_v2a.14066	-1.186505496	0.000109621
aug_v2a.18059	-0.761469524	0.002394398
aug_v2a.04391	0.315606812	0.015688388
aug_v2a.24595	0.624148754	0.004170228
aug_v2a.00727	-0.368350958	0.003348063
aug_v2a.07133	-0.248749232	0.018793782
aug_v2a.10764	0.869421135	0.013773299
aug_v2a.10942	0.945956172	0.017871632
aug_v2a.20814	0.797617904	0.015422132
aug_v2a.04797	-0.213314791	0.018561504
aug_v2a.02395	1.03784519	0.009938209
aug_v2a.13776	-0.624082206	0.000696058
aug_v2a.11752	0.823098839	0.032825811
aug_v2a.19446	0.419410052	0.019302081
aug_v2a.24690	-0.546905728	0.00273498
aug_v2a.17035	-0.571932439	0.001944185
aug_v2a.21193	-0.589680848	0.000109621
aug_v2a.03710	1.331095765	0.000641223
aug_v2a.03683	0.731797476	0.000156958
aug_v2a.10005	-0.515827954	0.028084827
aug_v2a.06457	-0.951662916	0.019476834
aug_v2a.20167	-0.791005576	0.006386701
aug_v2a.04305	0.591885865	0.000825195
aug_v2a.22249	1.348859023	9.5002E-06
aug_v2a.21127	0.802237786	0.034845458
aug_v2a.00391	0.821244139	0.034897939
aug_v2a.20375	0.967259656	0.014875346
aug_v2a.04074	-0.944426452	2.67884E-14
aug_v2a.09130	1.397251365	0.001526566
aug_v2a.14511	-0.611893339	0.01597141
aug_v2a.13210	0.90579831	1.05303E-06
aug_v2a.11383	0.734529566	0.006079932
aug_v2a.13445	0.470364917	0.002781759
aug_v2a.01176	-0.541883691	0.000114698
aug_v2a.10411	0.754002969	0.000359436
aug_v2a.22162	-1.034751852	0.000353962
aug_v2a.18915	-0.4254946	1.33969E-05
aug_v2a.08272	-0.585989387	0.018940384
aug_v2a.10799	-0.403405349	0.016658216
aug_v2a.06781	-1.353785498	2.19738E-05
aug_v2a.06978	-0.427523107	0.000993396
aug_v2a.08158	-0.334604563	0.029426412
aug_v2a.03588	0.982888378	0.008286847
aug_v2a.12093	0.517158968	0.010926729
aug_v2a.05542	-0.352846189	0.000332948
aug_v2a.11740	0.661082506	0.000859827
aug_v2a.10931	-0.550152314	0.001279087
aug_v2a.08476	-1.059904954	5.30867E-11
aug_v2a.14295	0.688887939	0.000984645
aug_v2a.06896	0.82911414	0.001213346
aug_v2a.19114	0.540209792	0.002383426
aug_v2a.20946	0.316347358	0.032517559
aug_v2a.24557	-0.311745866	0.00836107
aug_v2a.00812	0.791372535	0.012242977
aug_v2a.10371	0.641009683	0.006064988
aug_v2a.01649	-0.258759457	0.006959202
aug_v2a.01537	0.871577912	0.017543788
aug_v2a.19532	0.967822959	0.021234103
aug_v2a.19180	0.771234091	0.015396125
aug_v2a.01094	-0.265206563	0.017845812
aug_v2a.19687	-0.477831643	0.005727573
aug_v2a.03328	-0.408662232	0.035158273
aug_v2a.08566	0.353419633	0.024867499
aug_v2a.15791	0.512988053	0.009938209
aug_v2a.07605	0.423658887	0.014951102
aug_v2a.12052	-0.699114195	3.37087E-06
aug_v2a.05291	-0.195196458	0.019475388
aug_v2a.22970	0.563654035	0.038960101
aug_v2a.12785	-0.26657823	0.003596901
aug_v2a.03979	0.695920973	2.52341E-05
aug_v2a.20757	-0.41177326	0.029942394
aug_v2a.00039	-0.361641987	0.000492536
aug_v2a.07487	0.698538153	0.003191592
aug_v2a.21370	-0.753110586	0.038527738
aug_v2a.20057	-0.530029806	0.00893082
aug_v2a.00297	0.863976368	0.016204916
aug_v2a.15874	0.343882355	0.002411799
aug_v2a.22792	-0.24081884	0.016350599
aug_v2a.19555	0.587937156	0.007865994
aug_v2a.16867	-0.628262817	0.023368839
aug_v2a.10377	0.445232811	0.03073633
aug_v2a.23885	0.971529334	0.029927796
aug_v2a.23033	0.625340271	0.016260013
aug_v2a.18707	0.845353912	0.014368413
aug_v2a.14763	0.68732002	2.38708E-06
aug_v2a.02817	0.427151778	0.012871216
aug_v2a.03150	0.776527865	0.001974245
aug_v2a.11817	1.157456818	4.80392E-07
aug_v2a.00936	0.474293267	0.037610294
aug_v2a.08131	-0.226039119	0.00300857
aug_v2a.23423	-0.476184015	0.035708466
aug_v2a.16955	0.579226589	0.032821225
aug_v2a.22593	0.706434318	0.033096498
aug_v2a.17423	0.840785183	0.036542361
aug_v2a.10140	-0.248497772	0.008988672
aug_v2a.06037	-0.177706107	0.032075599
aug_v2a.21583	0.254668917	0.02213259
aug_v2a.11596	-0.36400565	0.009525077
aug_v2a.16851	-0.30042165	0.048543947
aug_v2a.13784	0.215329934	0.006261682
aug_v2a.19760	0.92764928	0.010972744
aug_v2a.15027	-0.514987168	0.005985639
aug_v2a.07128	-0.396053853	0.048260339
aug_v2a.05774	0.432349369	0.024608834
aug_v2a.07640	0.513670004	0.001975224
aug_v2a.15145	-0.400775096	0.006347922
aug_v2a.01167	0.533784469	0.028988812
aug_v2a.18866	-0.656371104	7.60334E-05
aug_v2a.05520	0.61650839	0.011358396
aug_v2a.22969	0.338194485	0.013842289
aug_v2a.19372	-0.284495533	0.030401084
aug_v2a.16254	-0.520144911	2.54145E-05
aug_v2a.10071	-0.409550241	1.45129E-05
aug_v2a.09233	0.541560534	1.21905E-07
aug_v2a.15495	-0.808487888	0.03692521
aug_v2a.02317	-0.559346861	1.25041E-05
aug_v2a.04253	0.662242539	0.001526566
aug_v2a.15385	-0.547473317	0.003776552
aug_v2a.03978	0.476186012	0.04371382
aug_v2a.09374	1.260933082	1.5944E-07
aug_v2a.22061	0.648539234	0.032796462
aug_v2a.13317	-0.954405784	0.04132325
aug_v2a.21728	-0.65038854	0.002673016
aug_v2a.00767	-0.32635362	0.036894137
aug_v2a.00298	0.613531102	0.00085002
aug_v2a.01191	0.408265794	0.01510424
aug_v2a.05491	0.561469699	9.28997E-07
aug_v2a.17011	0.373650361	0.01821354
aug_v2a.00177	0.271571653	0.015622327
aug_v2a.01827	-0.341367692	0.025954364
aug_v2a.01190	0.563126713	0.043200274
aug_v2a.16724	-0.442380497	0.000471567
aug_v2a.11687	-0.474199013	0.008206916
aug_v2a.11948	-0.391073465	0.013705443
aug_v2a.10567	-0.565962389	4.62439E-08
aug_v2a.19187	-0.292057286	0.017980513
aug_v2a.10247	-0.35563303	0.001621686
aug_v2a.19535	-0.586849032	3.00493E-05
aug_v2a.17548	-0.675723691	1.24795E-05
aug_v2a.11686	-0.38178604	0.02357658
aug_v2a.16778	-0.341626231	0.00651695
aug_v2a.10881	-0.592824938	0.001351071
aug_v2a.08132	0.410452026	0.036355706
aug_v2a.14582	0.787196486	0.044911685
aug_v2a.03940	-0.484990438	0.009940362
aug_v2a.04709	0.871821396	0.010005192
aug_v2a.17901	-0.352262226	0.032517559
aug_v2a.10878	-0.408872106	0.002024441
aug_v2a.10685	0.894880253	0.004605381
aug_v2a.00586	-0.460395275	4.76461E-05
aug_v2a.14416	0.565603875	0.000345458
aug_v2a.10807	0.422400198	0.000464031
aug_v2a.05552	0.801837107	0.008388314
aug_v2a.22594	0.405210827	0.004927196
aug_v2a.00206	0.585886462	0.036744349
aug_v2a.15949	0.292072191	0.010091393
aug_v2a.16297	-0.320039156	0.002370111
aug_v2a.08539	-0.308499926	0.008479517
aug_v2a.15313	-0.518871044	0.000952796
aug_v2a.01997	-0.503217133	4.58219E-10
aug_v2a.22591	-0.296832406	0.011426003
aug_v2a.09792	-0.381006797	0.004043709
aug_v2a.10723	0.530257116	0.025245721
aug_v2a.14258	0.456777597	0.04248016
aug_v2a.20321	0.727702288	0.021303748
aug_v2a.14025	0.499283034	0.033475764
aug_v2a.05295	-0.210188943	0.048922731
aug_v2a.05465	-0.518465096	3.52056E-07
aug_v2a.09262	-0.616564412	1.79927E-06
aug_v2a.22288	-0.726529359	7.82814E-05
aug_v2a.14750	-0.487103255	0.000958071
aug_v2a.05433	-0.431786667	3.12012E-07
aug_v2a.09673	-0.462698252	0.000235637
aug_v2a.22992	-0.470944585	0.013066355
aug_v2a.20274	-0.274155824	0.022517663
aug_v2a.01492	-0.466219996	0.016546161
aug_v2a.01425	-0.402059619	0.021414316
aug_v2a.24055	-0.321053961	0.009762483
aug_v2a.10114	-0.298011216	0.028137781
aug_v2a.08820	-0.417878972	0.030301011
aug_v2a.01092	-1.182952212	5.28025E-15
aug_v2a.00739	-0.262319215	0.030765884
aug_v2a.08822	-0.672546051	1.52189E-07
aug_v2a.08824	-0.408984014	0.04248016
aug_v2a.02352	-0.39696259	0.00406386
aug_v2a.12148	-0.471256746	0.013080898
aug_v2a.07292	-0.397960171	0.027456149
aug_v2a.19819	-0.339984927	0.005156106
aug_v2a.10072	-0.683925323	0.000357642
aug_v2a.11963	-0.540586068	0.000526092
aug_v2a.14454	-0.511941421	0.015369326
aug_v2a.12952	-0.786205062	0.000211195
aug_v2a.10679	-0.836696231	4.51819E-06
aug_v2a.23003	0.52678378	0.004643527
aug_v2a.16493	0.414650687	5.05029E-07
aug_v2a.14588	-0.778144159	5.83606E-08
aug_v2a.05691	-0.660244593	0.000219554
aug_v2a.16249	-0.279215553	0.028074421
aug_v2a.15227	-0.453564438	0.000431268
aug_v2a.04317	1.048145193	0.00047352
aug_v2a.00788	0.813154909	0.012649101
aug_v2a.02319	-0.535058248	1.75651E-09
aug_v2a.16473	-0.430976189	0.018818088
aug_v2a.05835	0.930714382	0.001937917
aug_v2a.18493	0.587315791	0.009435742
aug_v2a.16267	0.720472881	0.034987288
aug_v2a.11414	0.84726063	0.004862138
aug_v2a.11071	0.586481158	0.000220249
aug_v2a.18858	-0.432724561	0.039008167
aug_v2a.22479	-0.618841773	0.040097633
aug_v2a.14836	-0.482536416	0.00235699
aug_v2a.22643	-0.395900547	0.011513818
aug_v2a.01076	-0.228582244	0.022289638
aug_v2a.11368	0.863987377	0.019707817
aug_v2a.23250	0.890921327	0.002510836
aug_v2a.22901	0.369803682	0.037759612
aug_v2a.24229	0.336442315	0.00212046
aug_v2a.01035	0.404886381	0.008719763
aug_v2a.04587	-0.463593733	2.9388E-06
aug_v2a.20556	1.123464211	0.002148093
aug_v2a.06229	-0.473896341	0.025611551
aug_v2a.08734	-0.60156677	3.67796E-09
aug_v2a.01012	-0.686977748	4.98349E-10
aug_v2a.04118	-1.013903793	0.005480893
aug_v2a.14209	-0.425249248	0.001339878
aug_v2a.21286	0.86589695	0.001928304
aug_v2a.14680	0.399161736	0.004752489
aug_v2a.06181	0.510545322	0.000398429
aug_v2a.18431	0.290727802	0.016144496
aug_v2a.17252	-0.225746013	0.010210246
aug_v2a.21453	-0.926806447	1.48136E-06
aug_v2a.22786	0.761245654	0.025324972
aug_v2a.19153	0.85103049	4.98245E-05
aug_v2a.03049	0.353062531	0.023545728
aug_v2a.15704	-0.80728502	0.001008543
aug_v2a.05982	-0.325063498	0.041820755
aug_v2a.20089	-0.216647422	0.039386987
aug_v2a.20201	-0.276009163	0.0423019
aug_v2a.08545	0.253837377	0.022219119
aug_v2a.20908	-0.320369191	0.034362092
aug_v2a.07756	-0.581508794	0.001385993
aug_v2a.22169	0.892591836	0.03058907
aug_v2a.03497	0.727831955	0.001170257
aug_v2a.07277	0.455898	0.037634929
aug_v2a.02715	-0.486374839	0.004371701
aug_v2a.01847	-0.521867594	0.001726372
aug_v2a.13824	0.235517727	0.046866116
aug_v2a.21038	-0.29902796	0.000491411
aug_v2a.05155	-0.255363121	0.003195067
aug_v2a.12539	-0.229222888	0.031235914
aug_v2a.16529	-0.38688413	0.000397819
aug_v2a.04492	0.370933353	0.000571905
aug_v2a.23457	0.211441741	0.029405544
aug_v2a.05372	0.671221591	0.025434095
aug_v2a.09918	-0.34080654	0.014875346
aug_v2a.05535	-0.419899872	0.023660884
aug_v2a.03951	0.551786306	0.018786261
aug_v2a.05157	-0.322386058	0.006296472
aug_v2a.23713	0.778192514	0.029419728
aug_v2a.01146	-0.671895842	2.29506E-08
aug_v2a.02953	-0.283260488	0.027518446
aug_v2a.05818	0.784288915	0.012126233
aug_v2a.02325	-0.385925209	0.026047876
aug_v2a.01633	0.458681565	0.01937408
aug_v2a.01106	0.656796121	0.026750438
aug_v2a.00267	-0.576701025	9.60623E-05
aug_v2a.16134	-0.456462234	0.007536631
aug_v2a.13789	0.294296515	0.005358641
aug_v2a.01553	-0.258853108	0.030733946
aug_v2a.10283	-0.241297014	0.00573482
aug_v2a.21619	-0.385326677	0.000276513
aug_v2a.21346	-0.306213987	0.040427659
aug_v2a.01178	0.912167848	0.027791669
aug_v2a.14710	0.547658908	3.70151E-07
aug_v2a.11245	-0.986032187	1.06086E-25
aug_v2a.02864	-0.331800702	0.002771751
aug_v2a.16712	-0.309790168	0.006231784
aug_v2a.00694	-0.303758037	0.038619694
aug_v2a.17639	0.686483994	0.004262631
aug_v2a.04004	0.461484863	0.000348013
aug_v2a.11446	0.786287399	0.024482849
aug_v2a.20624	0.815526629	0.016175821
aug_v2a.02969	-0.746078291	0.004808287
aug_v2a.17084	1.091255326	3.24834E-05
aug_v2a.10617	-0.598219587	0.020750899
aug_v2a.24168	0.848354707	0.002143102
aug_v2a.10388	0.822511793	0.017467258
aug_v2a.04086	1.15623962	0.010405146
aug_v2a.01503	0.688567695	0.026439583
aug_v2a.04100	0.788032406	0.009522316
aug_v2a.15737	1.002345892	0.012201685
aug_v2a.19576	0.927364004	0.00139855
aug_v2a.23354	0.969388527	0.000317263
aug_v2a.23162	-0.393528549	0.004014018
aug_v2a.13203	-0.305993653	0.001007144
aug_v2a.10185	0.574809887	0.001710793
aug_v2a.10477	0.5890027	0.011057209
aug_v2a.09066	0.643341533	0.013730255
aug_v2a.04724	-0.327603715	0.030784664
aug_v2a.00725	0.875465061	5.46648E-05
aug_v2a.05081	-0.459156272	0.000357642
aug_v2a.17852	0.313416284	0.048543947
aug_v2a.03405	-0.443353477	0.000562636
aug_v2a.14167	0.614059044	0.032194202
aug_v2a.18425	0.714762418	0.042820743
aug_v2a.03208	0.688200677	0.019283155
aug_v2a.24401	1.002795241	0.021413071
aug_v2a.08059	0.889175023	0.041163368
aug_v2a.13065	0.53219811	0.040102122
aug_v2a.16358	0.468131215	0.023497599
aug_v2a.08267	0.583736371	0.047771667
aug_v2a.24303	0.804125107	0.00911841
aug_v2a.06785	-0.52757398	0.000527472
aug_v2a.06840	0.780315774	0.033096498
aug_v2a.04349	0.535388479	2.19738E-05
aug_v2a.22787	0.367825004	0.032795169
aug_v2a.17390	-0.348889285	0.029068962
aug_v2a.11803	-0.338106824	0.036996552
aug_v2a.23183	-0.203457362	0.024359557
aug_v2a.19366	1.046464051	1.30302E-07
aug_v2a.21663	-0.316087787	0.022031786
aug_v2a.00845	-0.253310288	0.008844622
aug_v2a.03693	-0.300235715	0.035467603
aug_v2a.00616	0.548290537	0.018645618
aug_v2a.14479	0.68482361	0.04520922
aug_v2a.13598	0.555742866	0.000470795
aug_v2a.00751	0.612857429	0.004730686
aug_v2a.06543	0.501780707	0.032888192
aug_v2a.23903	-0.183777081	0.038408415
aug_v2a.14803	-0.416678941	0.03327617
aug_v2a.10700	0.761363225	0.025665296
aug_v2a.03390	0.463793889	0.039039859
aug_v2a.11534	0.763369327	0.015567036
aug_v2a.13922	-0.210231463	0.041735677
aug_v2a.16098	0.492331194	0.002388969
aug_v2a.23381	0.491689902	0.017567443
aug_v2a.01098	0.504827508	0.023096718
aug_v2a.14164	0.630745947	0.001292856
aug_v2a.14291	-0.437347249	0.046649932
aug_v2a.10527	0.303821831	0.040653053
aug_v2a.15060	-0.391856392	5.46648E-05
aug_v2a.17442	0.81896733	0.00674193
aug_v2a.00104	0.787497234	0.017130017
aug_v2a.22799	0.729251498	0.025189177
aug_v2a.12227	-0.406501777	0.013884097
aug_v2a.15938	0.632199975	0.011690145
aug_v2a.12520	0.570352449	0.000483937
aug_v2a.21207	0.51756609	0.029073936
aug_v2a.20121	-0.474626916	0.003942725
aug_v2a.03134	-0.483521662	0.019906359
aug_v2a.14698	-0.282761879	0.007507346
aug_v2a.16362	-0.456056685	0.025196128
aug_v2a.17434	0.826733924	0.028090884
aug_v2a.23442	1.111561928	0.014664498
aug_v2a.15548	0.845507906	0.021508937
aug_v2a.18617	0.778145262	0.045103026
aug_v2a.21939	-0.317256089	0.009822192
aug_v2a.14800	0.584161833	7.39036E-06
aug_v2a.21010	0.58826461	0.034504771
aug_v2a.24642	0.433259626	0.022949726
aug_v2a.18744	-0.668646398	0.003381557
aug_v2a.11690	-0.457273423	0.000794455
aug_v2a.11691	-0.513449587	0.000276633
aug_v2a.14232	-0.322898205	0.000616884
aug_v2a.04149	0.458690016	0.034780409
aug_v2a.13456	-0.265711061	0.035084344
aug_v2a.16055	-0.420371495	0.005313804
aug_v2a.16057	0.287447038	0.040534357
aug_v2a.15195	0.296557108	0.03908018
aug_v2a.16371	-0.53958116	0.014200039
aug_v2a.14401	0.533401644	0.029006048
aug_v2a.03640	-0.653680314	0.00085002
aug_v2a.10504	-0.405516883	0.044909892
aug_v2a.05649	-0.561303923	2.05067E-05
aug_v2a.17797	1.142638517	0.001944527
aug_v2a.17796	0.442930496	0.009222774
aug_v2a.01862	0.892933631	0.000348486
aug_v2a.01863	-0.427492058	2.87322E-05
aug_v2a.21013	-0.457408211	8.07117E-05
aug_v2a.04696	0.351063139	0.018581784
aug_v2a.21404	-0.453895411	0.030000179
aug_v2a.05778	-0.214729579	0.012429704
aug_v2a.01993	-0.543252898	7.02405E-07
aug_v2a.02131	0.61777762	0.022949726
aug_v2a.18353	0.326139538	0.000598297
aug_v2a.18712	-0.738308763	0.000138375
aug_v2a.17459	0.770309451	0.026369543
aug_v2a.22953	0.840585301	0.030304737
aug_v2a.17311	-0.382253212	0.025026806
aug_v2a.09512	0.362047892	0.004387372
aug_v2a.16720	-0.328131992	0.002411799
aug_v2a.01998	-0.305111995	0.002587038
aug_v2a.13194	0.682806832	0.002173614
aug_v2a.10168	-0.789282516	4.85401E-07
aug_v2a.06821	0.310744474	0.037203494
aug_v2a.06266	-0.381622459	0.041352599
aug_v2a.08924	-0.404411681	0.016370055
aug_v2a.20234	-0.309743882	0.022125898
aug_v2a.14165	-0.36964316	0.011828632
aug_v2a.02153	-0.197070836	0.039571843
aug_v2a.21742	-0.598564676	0.000144128
aug_v2a.09880	0.844006413	0.000359131
aug_v2a.21065	0.730639901	0.024224447
aug_v2a.09540	-1.231281501	1.60643E-10
aug_v2a.20711	0.840262514	0.035449666
aug_v2a.12710	-0.315483827	0.00139855
aug_v2a.10157	-0.602086834	0.006386701
aug_v2a.14282	-0.40014043	0.027711151
aug_v2a.17956	-0.224023631	0.044421413
aug_v2a.12192	-0.60232862	3.70386E-05
aug_v2a.19581	-0.389444438	0.04248016
aug_v2a.21221	-0.40121386	0.005312653
aug_v2a.11689	-0.509575239	0.000258731
aug_v2a.02006	0.700764038	0.027890111
aug_v2a.15242	0.318871326	0.034448983
aug_v2a.01942	-0.40359786	0.028091477
aug_v2a.05412	-0.414611146	0.011435898
aug_v2a.23875	-0.416778579	0.01743771
aug_v2a.00624	-0.146610163	0.017179099
aug_v2a.18859	-0.352508381	0.019013438
aug_v2a.18632	-0.641180838	8.23118E-05
aug_v2a.11176	-0.533947791	0.00809802
aug_v2a.16496	-0.420237709	0.019579823
aug_v2a.01194	-0.357005693	0.014875346
aug_v2a.07093	-0.341832572	0.003620357
aug_v2a.07131	-0.376259496	0.001972131
aug_v2a.20473	-0.265547546	0.038086276
aug_v2a.10917	-0.380472337	0.000366826
aug_v2a.18407	-0.427558951	0.02335883
aug_v2a.09549	-0.399351653	0.003595916
aug_v2a.07007	0.309244329	0.00600369
aug_v2a.23347	0.985759255	0.00465979
aug_v2a.11739	-0.337534474	0.008105977
aug_v2a.04392	-0.229995248	0.013884097
aug_v2a.08381	0.475158311	0.01132664
aug_v2a.11338	-0.405748442	0.000588503
aug_v2a.04530	-0.373224441	0.026716936
aug_v2a.05856	-0.501238822	0.001351071
aug_v2a.14993	-0.390629782	0.001143078
aug_v2a.21797	-0.248135729	0.000400449
aug_v2a.06677	-0.61292324	0.000126392
aug_v2a.01622	0.553953833	0.00273498
