ID	logFC	adj.P.Val
aug_v2a.09349	0.660322599	0.00715482
aug_v2a.07640	0.411331146	0.024199523
aug_v2a.07596	0.962002927	0.042716944
aug_v2a.18866	-0.374574349	0.044127197
aug_v2a.05520	0.514022036	0.049150286
aug_v2a.04220	-0.605755444	0.003469827
aug_v2a.16254	-0.440135327	0.001206246
aug_v2a.10071	0.214522335	0.048695041
aug_v2a.09233	0.260028011	0.033937161
aug_v2a.18560	0.846353462	0.015937133
aug_v2a.22025	0.815470613	0.002300431
aug_v2a.15385	-0.558262329	0.005589385
aug_v2a.00298	0.404771193	0.049208116
aug_v2a.16835	-0.602040596	0.000453328
aug_v2a.11948	-0.359090834	0.034357282
aug_v2a.21552	-0.636903307	0.036516463
aug_v2a.10881	-0.488425999	0.016091077
aug_v2a.14582	1.081760817	0.007314838
aug_v2a.06355	0.540047269	0.023441612
aug_v2a.10685	0.739859845	0.031107759
aug_v2a.05552	0.753755252	0.020708235
aug_v2a.15949	0.268094044	0.027827926
aug_v2a.22730	0.355131762	0.03965023
aug_v2a.01997	-0.235449786	0.014617178
aug_v2a.20253	0.740009811	0.023125999
aug_v2a.18550	0.4496966	0.034515161
aug_v2a.05314	-0.8587239	0.019807324
aug_v2a.18323	0.855122942	0.025816993
aug_v2a.06219	-0.308039697	0.038812594
aug_v2a.11963	-0.450467989	0.008618017
aug_v2a.11327	-0.659092204	0.000380397
aug_v2a.05691	-0.458095206	0.02180848
aug_v2a.05835	0.729025715	0.027977623
aug_v2a.18493	0.631371686	0.008087317
aug_v2a.11414	1.124251279	0.000244055
aug_v2a.03765	1.690283494	0.00023125
aug_v2a.17065	-0.415902263	0.04419147
aug_v2a.10626	0.340598999	0.036407361
aug_v2a.02621	-0.548779582	0.024896407
aug_v2a.19950	1.674449951	0.0000282
aug_v2a.06228	0.680791719	0.026696871
aug_v2a.11915	1.622653005	0.000390909
aug_v2a.18431	-0.347102025	0.007542755
aug_v2a.21453	-0.531807124	0.017562561
aug_v2a.16151	0.991008331	0.001497324
aug_v2a.14980	0.367487785	0.024394386
aug_v2a.19153	0.52751868	0.028273157
aug_v2a.22486	1.316416029	0.002600256
aug_v2a.04492	0.252852085	0.038089903
aug_v2a.20163	-0.439030105	0.039126905
aug_v2a.13696	1.041198041	0.015155378
aug_v2a.22229	0.811476919	0.034747065
aug_v2a.23713	1.016664643	0.005594489
aug_v2a.05818	1.028322748	0.001264038
aug_v2a.15181	0.309763197	0.04454716
aug_v2a.13985	0.305809532	0.012096269
aug_v2a.24168	0.805102883	0.007323505
aug_v2a.04663	0.520739369	0.023787361
aug_v2a.02416	0.369570878	0.001838011
aug_v2a.11509	1.277342354	0.002373012
aug_v2a.10185	0.497931221	0.013142715
aug_v2a.09066	0.629191534	0.023685728
aug_v2a.00029	-0.537392015	0.009184011
aug_v2a.14131	0.938254157	0.009794942
aug_v2a.13065	0.676894242	0.01177682
aug_v2a.06840	0.810350753	0.036275413
aug_v2a.19207	-0.500312735	0.017896905
aug_v2a.24062	0.553920239	0.014099708
aug_v2a.07345	0.215663092	0.048261622
aug_v2a.06543	0.528089152	0.033475251
aug_v2a.21289	1.513793528	0.001219748
aug_v2a.07632	1.369943731	0.002473227
aug_v2a.10700	0.74295025	0.039919534
aug_v2a.11534	0.745235382	0.026698633
aug_v2a.12488	0.81185496	0.019192431
aug_v2a.18140	1.1183455	0.000720379
aug_v2a.05541	0.221070798	0.017923172
aug_v2a.03516	-0.312572581	0.010754839
aug_v2a.16362	-0.468038517	0.03070757
aug_v2a.23391	0.336997714	0.025816993
aug_v2a.14800	0.391922238	0.008561383
aug_v2a.06545	0.335450177	0.016010812
aug_v2a.03365	0.715943916	0.040683003
aug_v2a.21010	0.577885364	0.048888429
aug_v2a.24642	0.430888496	0.033289462
aug_v2a.16261	0.46885603	0.019261918
aug_v2a.18796	-0.415825478	0.041710146
aug_v2a.10900	0.406087997	0.004510013
aug_v2a.03640	-0.559974534	0.009129104
aug_v2a.16770	-0.61553508	0.041839449
aug_v2a.17797	0.959871352	0.017817299
aug_v2a.17796	0.364847287	0.046248798
aug_v2a.16539	0.453432342	0.008810636
aug_v2a.16720	-0.276227112	0.019485262
aug_v2a.13724	0.359255035	0.04339619
aug_v2a.09094	0.55895356	0.035054431
aug_v2a.19226	0.888092764	0.018728244
aug_v2a.14766	0.62220081	0.023211226
aug_v2a.13104	0.729012838	0.034148555
aug_v2a.21065	0.909865874	0.006785826
aug_v2a.16887	0.722093886	0.044540853
aug_v2a.07271	0.80728114	0.042867577
aug_v2a.07270	0.825742704	0.046458209
aug_v2a.08888	0.725161851	0.040899746
aug_v2a.10157	-0.531859486	0.025523692
aug_v2a.07908	0.33817071	0.043913972
aug_v2a.07801	-1.416289319	0.000244457
aug_v2a.15129	-0.485300963	0.005802192
aug_v2a.09549	-0.33225872	0.025989776
aug_v2a.23347	0.863242692	0.022210629
aug_v2a.01638	0.459140657	0.040780951
aug_v2a.13402	-0.413095867	0.039224792
aug_v2a.00418	-0.550849554	0.026965646
aug_v2a.22535	-0.631485084	0.02219709
aug_v2a.03787	-0.378330518	0.036876225
aug_v2a.07681	0.630870769	0.049189049
aug_v2a.05187	-0.38437124	0.029670916
aug_v2a.10890	0.345522109	0.025857269
aug_v2a.12135	-0.51536388	0.015217573
aug_v2a.09074	0.799391836	0.006046377
aug_v2a.21327	1.165951156	0.010754839
aug_v2a.03817	0.741290103	0.019290144
aug_v2a.14233	-0.545052649	0.012229386
aug_v2a.20638	-0.300559904	0.03555768
aug_v2a.16307	1.007096573	0.019197955
aug_v2a.22548	0.512435183	0.009823162
aug_v2a.22914	-0.284380689	0.046044273
aug_v2a.07181	-0.604696026	0.004017151
aug_v2a.18262	-0.363610671	0.024199523
aug_v2a.18391	-0.391813589	0.049933742
aug_v2a.10486	-0.602691872	0.004017151
aug_v2a.07846	-0.706505275	0.02391215
aug_v2a.18094	-0.272392315	0.044634707
aug_v2a.23403	-0.542553458	0.019512705
aug_v2a.07781	-0.865148897	0.00235839
aug_v2a.10911	0.349304472	0.025330025
aug_v2a.16047	-0.313568873	0.042052802
aug_v2a.09098	0.270759353	0.037935517
aug_v2a.13932	0.541926605	0.030810934
aug_v2a.20768	-0.592802955	0.006432473
aug_v2a.06526	0.474259375	0.037791859
aug_v2a.16430	0.737541695	0.042985059
aug_v2a.06216	-0.270990395	0.031665862
aug_v2a.17683	-0.39034184	0.046458209
aug_v2a.18982	0.964865871	0.033903705
aug_v2a.05078	-0.440648708	0.023404622
aug_v2a.11528	1.127685892	0.009794942
aug_v2a.13978	0.790604642	0.027500243
aug_v2a.01846	-0.274795152	0.027831505
aug_v2a.18853	0.779047275	0.013126467
aug_v2a.06485	-0.415481416	0.01433376
aug_v2a.18570	0.422090294	0.010708438
aug_v2a.21369	0.448698493	0.025494976
aug_v2a.17738	0.395890901	0.048392314
aug_v2a.14759	0.80955494	0.042357453
aug_v2a.21980	1.01967027	0.02594074
aug_v2a.20485	0.503216486	0.041347953
aug_v2a.04470	0.601406295	0.017551412
aug_v2a.07300	-0.281845586	0.049205704
aug_v2a.14630	0.395602022	0.001508707
aug_v2a.23534	0.290016398	0.040525797
aug_v2a.07043	0.249451095	0.033987303
aug_v2a.23574	-0.286762595	0.037221502
aug_v2a.05365	0.651067944	0.006680401
aug_v2a.23657	-0.603460737	0.0000645
aug_v2a.00204	0.605460502	0.044805234
aug_v2a.01377	0.755149934	0.014934218
aug_v2a.07991	0.856315491	0.025380587
aug_v2a.03847	-0.299687429	0.014315534
aug_v2a.01809	0.395480288	0.015937133
aug_v2a.13575	-0.41705242	0.003782745
aug_v2a.12016	0.697160504	0.009637906
aug_v2a.01787	0.688550928	0.010328038
aug_v2a.18715	0.367387496	0.048261622
aug_v2a.01297	-1.065847254	0.002021656
aug_v2a.00142	0.324385218	0.048392314
aug_v2a.15702	0.627377947	0.030301775
aug_v2a.11641	0.484351869	0.041357242
aug_v2a.03768	0.26679866	0.021054748
aug_v2a.13605	0.519051227	0.046518924
aug_v2a.14222	0.255541061	0.037572044
aug_v2a.07415	0.95099477	0.008257415
aug_v2a.16051	1.19571735	0.007727163
aug_v2a.00891	1.307129985	0.001034838
aug_v2a.15020	0.93637552	0.039101866
aug_v2a.08019	0.349200793	0.027406199
aug_v2a.04163	0.679122516	0.04835468
aug_v2a.17693	0.272221781	0.039459562
aug_v2a.23313	0.277968731	0.049928337
aug_v2a.01049	0.410178572	0.017451441
aug_v2a.22208	0.314768048	0.028321693
aug_v2a.13044	0.420654769	0.018543299
aug_v2a.04935	0.379583994	0.037589264
aug_v2a.05505	-0.587879908	0.021526293
aug_v2a.05504	-0.550951323	0.017342253
aug_v2a.06366	-0.383671797	0.024593709
aug_v2a.05876	0.6578514	0.029072851
aug_v2a.00313	0.671531989	0.038927886
aug_v2a.22614	0.480804334	0.040570685
aug_v2a.16189	0.741280794	0.03348255
aug_v2a.14403	0.944833871	0.023619506
aug_v2a.14162	0.783748109	0.043289304
aug_v2a.08352	0.613817181	0.034030255
aug_v2a.03585	-1.23819844	0.005594489
aug_v2a.06160	-0.426344776	0.020551163
aug_v2a.01749	-0.453889823	0.014669884
aug_v2a.01418	-0.294078628	0.033648389
aug_v2a.12331	-0.409358042	0.017896905
aug_v2a.06251	-0.475431933	0.008429984
aug_v2a.00495	-0.449728993	0.005675696
aug_v2a.12161	0.295272249	0.025857269
aug_v2a.15775	0.278984185	0.0210343
aug_v2a.14202	0.184349754	0.04785525
aug_v2a.24296	0.562723998	0.019837253
aug_v2a.11949	-0.576710255	0.001761688
aug_v2a.17468	-0.52429928	0.038144722
aug_v2a.00996	-0.614125611	0.0000747
aug_v2a.11178	0.925771929	0.000136382
aug_v2a.08515	-0.325297825	0.015936589
aug_v2a.12631	-0.563147069	0.019864127
aug_v2a.10696	0.337377879	0.019844903
aug_v2a.12026	0.752370891	0.04894198
aug_v2a.22396	1.096850336	0.011761357
aug_v2a.23989	0.830687687	0.00729603
aug_v2a.17577	0.918896345	0.03892079
aug_v2a.04400	0.359635596	0.040729976
aug_v2a.07634	0.401321812	0.007165896
aug_v2a.02050	-0.350402166	0.016099144
aug_v2a.15900	0.717764854	0.02118646
aug_v2a.23783	0.707428761	0.049166234
aug_v2a.06772	0.611879544	0.036516463
aug_v2a.14648	-0.290716342	0.038920704
aug_v2a.02619	0.592584381	0.007993385
aug_v2a.03169	-0.316038299	0.042940719
aug_v2a.04816	0.455606286	0.043851712
aug_v2a.11177	0.412933076	0.039919534
aug_v2a.01769	0.57943903	0.004977572
aug_v2a.14815	-0.206654724	0.047364387
aug_v2a.08577	-0.691323837	0.007862175
aug_v2a.08877	2.013275755	0.00000228
aug_v2a.18996	0.663665006	0.042499863
aug_v2a.21176	-0.70961602	0.043592471
aug_v2a.03455	0.337532058	0.039224792
aug_v2a.19167	-0.287827968	0.015328787
aug_v2a.00392	0.61259656	0.012394015
aug_v2a.19935	-0.255099263	0.029895449
aug_v2a.18123	0.865163566	0.040525797
aug_v2a.02184	-0.24275777	0.004265472
aug_v2a.08252	-1.229366494	7.93E-09
aug_v2a.13736	-0.321265335	0.033252821
aug_v2a.16865	-0.522774908	0.026644964
aug_v2a.05984	-0.38702161	0.033924729
aug_v2a.07365	0.343130455	0.012442785
aug_v2a.19989	0.547189481	0.011666276
aug_v2a.17763	-0.402034036	0.039293709
aug_v2a.01580	0.856932418	0.016830546
aug_v2a.05666	0.325578979	0.017923172
aug_v2a.23763	-0.829226659	0.016645858
aug_v2a.12285	-0.421594818	0.025857269
aug_v2a.04434	-0.547072458	0.005570056
aug_v2a.12222	-0.548148216	0.01271691
aug_v2a.02818	0.754063341	0.037110315
aug_v2a.14634	0.800397413	0.00761401
aug_v2a.24498	0.827998811	0.036525077
aug_v2a.23915	-0.560417645	0.006115994
aug_v2a.07669	0.979367053	0.001038055
aug_v2a.09005	0.613913302	0.046302294
aug_v2a.17709	1.01618218	0.013618275
aug_v2a.11284	-0.534898515	0.001444563
aug_v2a.13118	0.564354891	0.048261622
aug_v2a.18190	0.71617645	0.04822367
aug_v2a.07242	-0.764208467	0.000396522
aug_v2a.05417	-0.477270089	0.016821294
aug_v2a.03729	-0.36123987	0.037593452
aug_v2a.17593	0.408179587	0.049782719
aug_v2a.12296	0.464885	0.008031779
aug_v2a.04407	1.281635487	0.001155213
aug_v2a.00281	-0.670998749	0.000163159
aug_v2a.23402	-0.752116781	0.015937133
aug_v2a.00874	0.454960133	0.048695041
aug_v2a.12242	-0.533887987	0.033074416
aug_v2a.21625	-0.563975986	0.027050735
aug_v2a.12546	1.011314869	0.031313718
aug_v2a.00329	1.226378342	0.004657611
aug_v2a.03524	0.558400916	0.015532622
aug_v2a.18601	1.150665863	0.016846045
aug_v2a.20419	1.207860157	0.000124746
aug_v2a.00744	1.146235187	0.009183845
aug_v2a.07408	0.555778399	0.024394386
aug_v2a.01295	-0.297346655	0.034293028
aug_v2a.01054	0.823343731	0.003973165
aug_v2a.17618	0.51128744	0.038696348
aug_v2a.00541	-0.578188317	0.042061108
aug_v2a.22373	-0.458648376	0.018234049
aug_v2a.10660	-1.311062226	0.001041785
aug_v2a.06802	-0.620447326	0.002658404
aug_v2a.16026	0.66474319	0.020853539
aug_v2a.16588	0.746520558	0.02577932
aug_v2a.08130	0.282148905	0.038144722
aug_v2a.12712	-0.288056546	0.000636725
aug_v2a.06250	-0.323019463	0.039320968
aug_v2a.17276	0.773768806	0.012238082
aug_v2a.11019	-0.527224205	0.017036254
aug_v2a.21682	-0.60187064	0.003306837
aug_v2a.20510	-0.962698204	0.033924729
aug_v2a.13727	-0.37757731	0.021508859
aug_v2a.09854	-0.501783012	0.011617765
aug_v2a.21194	-0.650902194	0.001673033
aug_v2a.14936	1.713175577	0.000177149
aug_v2a.03382	1.62825614	0.0000282
aug_v2a.15301	0.890242232	0.021526293
aug_v2a.02629	-0.276205907	0.009586063
aug_v2a.18105	-0.448175747	0.019837253
aug_v2a.08851	-0.31868612	0.035321011
aug_v2a.15664	-0.389214603	0.004346206
aug_v2a.24277	0.725052763	0.040525797
aug_v2a.09123	0.555605057	0.035846062
aug_v2a.02098	0.939199082	0.000357986
aug_v2a.09978	0.28329642	0.012018316
aug_v2a.23649	-0.446569905	0.017254599
aug_v2a.16354	-0.634472738	0.013504958
aug_v2a.08474	-0.463159568	0.04105985
aug_v2a.22093	-0.38228519	0.0411022
aug_v2a.08937	0.473536404	0.041543563
aug_v2a.02089	-0.422147514	0.032636662
aug_v2a.00776	-0.938172734	0.003357144
aug_v2a.02129	-0.899876189	1.6E-09
aug_v2a.01539	-0.661047352	0.001994231
aug_v2a.16069	0.861859628	0.044649125
aug_v2a.11637	-0.718089017	0.018980626
aug_v2a.13683	0.380659997	0.031968359
aug_v2a.07753	-0.394426497	0.039057372
aug_v2a.06865	-0.736615602	0.00000228
aug_v2a.19765	0.980419956	0.009637906
aug_v2a.15910	-0.39809725	0.011102417
aug_v2a.15034	-0.327807967	0.02594074
aug_v2a.05636	1.622875716	4E-10
aug_v2a.10421	-0.249482714	0.033924729
aug_v2a.17048	0.926341861	0.00000069
aug_v2a.05442	-0.279855392	0.047149018
aug_v2a.16918	0.390809501	0.047473829
aug_v2a.09079	0.39006676	0.047437738
aug_v2a.09312	-0.283372921	0.037584406
aug_v2a.23022	0.295646952	0.040751521
aug_v2a.02053	1.069222541	0.011063006
aug_v2a.01774	-0.767138984	0.019399504
aug_v2a.20146	-0.505381933	0.003319844
aug_v2a.08364	0.92037821	0.033479153
aug_v2a.18516	-0.43167407	0.034977714
aug_v2a.11301	-0.553992218	0.013508053
aug_v2a.08654	0.48007381	0.046827033
aug_v2a.23127	-0.506456084	0.030984623
aug_v2a.02656	-0.461697506	0.040243181
aug_v2a.15132	-0.310328736	0.019837253
aug_v2a.17097	-0.20725757	0.040811903
aug_v2a.12181	-0.412429182	0.048888429
aug_v2a.12905	-0.40585525	0.019227418
aug_v2a.10341	0.755827921	0.008077445
aug_v2a.23475	0.859026815	0.001573305
aug_v2a.05971	-0.879588166	0.01677373
aug_v2a.02949	0.576178622	0.004280714
aug_v2a.16730	-0.501744511	0.006035975
aug_v2a.12269	-0.443126127	0.011264247
aug_v2a.14709	-0.512564446	0.026874567
aug_v2a.05810	0.789226556	0.023991486
aug_v2a.11173	0.885624081	0.044417653
aug_v2a.23134	0.398532035	0.030988419
aug_v2a.08259	0.732534842	0.003357521
aug_v2a.07183	0.702918265	0.046827033
aug_v2a.12849	0.419660968	0.022772543
aug_v2a.05294	0.561099068	0.04638054
aug_v2a.23718	0.827352852	0.023974819
aug_v2a.06845	0.412049733	0.037589264
aug_v2a.12576	0.674927376	0.022157806
aug_v2a.16521	-0.373097847	0.006626343
aug_v2a.00745	1.847183042	0.0000242
aug_v2a.15601	1.060122913	0.017446123
aug_v2a.04189	-0.433510229	0.029172197
aug_v2a.10646	0.661022425	0.04379551
aug_v2a.00540	-0.962900554	0.048888429
aug_v2a.10622	1.073612186	0.024900698
aug_v2a.08913	0.785461005	0.004388484
aug_v2a.09020	0.328373408	0.032966365
aug_v2a.09021	0.535123434	0.027128332
aug_v2a.11065	0.285850939	0.03617337
aug_v2a.09507	0.33348561	0.019483416
aug_v2a.00701	0.713007453	0.001380242
aug_v2a.00902	0.451377207	0.016062631
aug_v2a.02777	0.868451923	0.039170303
aug_v2a.23578	0.383500275	0.033703376
aug_v2a.14805	0.417117151	0.001155213
aug_v2a.22819	0.896404168	0.020899651
aug_v2a.06277	0.325736749	0.015643039
aug_v2a.03659	0.347768532	0.036699264
aug_v2a.05815	0.433366045	0.033289462
aug_v2a.10268	-0.542630998	0.033904749
aug_v2a.05312	0.703383019	0.032454294
aug_v2a.15235	0.58132924	0.031968359
aug_v2a.00085	0.570482066	0.029140506
aug_v2a.23344	0.818986405	0.001669207
aug_v2a.12791	0.246785611	0.020888919
aug_v2a.11281	0.791446882	0.024568744
aug_v2a.12956	-0.538348006	0.03159572
aug_v2a.20323	-0.799171879	0.031161215
aug_v2a.20311	1.098877823	0.014346747
aug_v2a.20423	0.747738481	0.036876225
aug_v2a.10387	0.590061947	0.048888429
aug_v2a.22040	-0.387690767	0.024278669
aug_v2a.12734	-0.688078781	0.044684858
aug_v2a.11153	-1.243661604	0.000250838
aug_v2a.09263	-0.488802122	0.00000449
aug_v2a.10149	-0.618951041	0.000184825
aug_v2a.10681	0.736441089	0.039249101
aug_v2a.06645	1.188346878	0.014808069
aug_v2a.15191	1.234828116	0.003312982
aug_v2a.12944	1.023740487	0.036872822
aug_v2a.23094	0.99122326	0.035368558
aug_v2a.02429	1.016490702	0.009637906
aug_v2a.03342	1.094443187	0.006323759
aug_v2a.10948	0.717980475	0.040545015
aug_v2a.18804	0.511905038	0.027134633
aug_v2a.13429	0.48568356	0.042322038
aug_v2a.10996	-0.811225196	0.042940719
aug_v2a.05512	0.667634433	0.035112989
aug_v2a.08230	-0.423728267	0.016308522
aug_v2a.18113	0.179046664	0.034600599
aug_v2a.14388	0.573748775	0.045347638
aug_v2a.15466	-0.586044906	0.027401311
aug_v2a.15795	-0.640659548	0.020072408
aug_v2a.20160	-0.630063337	0.042619101
aug_v2a.23776	-0.588718747	0.01213561
aug_v2a.10962	-0.820493855	0.045609259
aug_v2a.04914	0.589900597	0.033924729
aug_v2a.17322	0.537205084	0.010140056
aug_v2a.08805	-0.560118002	0.009124734
aug_v2a.08262	-0.287805638	0.028273157
aug_v2a.11423	-0.273171268	0.042985059
aug_v2a.14849	-0.377912797	0.001064193
aug_v2a.18315	1.563691675	0.000306796
aug_v2a.01445	0.828879797	0.032466869
aug_v2a.06300	-0.567754173	0.045753991
aug_v2a.03573	0.605535075	0.041347953
aug_v2a.17177	-0.258270513	0.027095516
aug_v2a.11271	-0.378263053	0.04783783
aug_v2a.09093	0.64245541	0.022157806
aug_v2a.08310	1.059689175	0.031415359
aug_v2a.20187	0.939327617	0.032904809
aug_v2a.04697	-0.342455184	0.030558917
aug_v2a.01886	0.628133461	0.008601753
aug_v2a.00435	0.89276219	0.016615371
aug_v2a.19929	1.403066838	0.002535718
aug_v2a.03753	1.229561424	0.011512196
aug_v2a.13869	0.369301679	0.026352798
aug_v2a.00983	0.764769198	0.043226623
aug_v2a.16696	0.558883999	0.003987128
aug_v2a.15388	0.351703594	0.044798522
aug_v2a.17643	0.787787606	0.017312878
aug_v2a.18650	0.81883126	0.047970362
aug_v2a.18688	-0.4492759	0.005670154
aug_v2a.23264	0.879889843	0.048411918
aug_v2a.20883	1.169126993	0.010246342
aug_v2a.17300	0.918000652	0.021332644
aug_v2a.02703	0.883990116	0.009033757
aug_v2a.14315	0.534619675	0.039128972
aug_v2a.10506	-0.247272739	0.043985081
aug_v2a.02085	0.609997237	0.00761401
aug_v2a.01044	-1.068201819	0.007323604
