ID	logFC	adj.P.Val
aug_v2a.08489	-0.179456341	0.00874753
aug_v2a.08726	-0.176456161	0.012006297
aug_v2a.21620	-0.176446949	0.024760639
aug_v2a.04394	-0.176213107	0.039371806
aug_v2a.06064	-0.174710911	0.047426295
aug_v2a.00950	-0.174682861	0.015307694
aug_v2a.07453	-0.173788065	0.004480955
aug_v2a.01812	-0.173123497	0.025459234
aug_v2a.15948	-0.17257063	0.018254338
aug_v2a.09935	-0.171615556	0.041313522
aug_v2a.16897	-0.170878728	0.004985721
aug_v2a.11807	-0.169658108	0.042917924
aug_v2a.14160	-0.169428718	0.034153193
aug_v2a.04920	-0.168457656	0.044417635
aug_v2a.11793	-0.168349631	0.027027332
aug_v2a.05216	-0.168342196	0.012759022
aug_v2a.22176	-0.167159346	0.0496245
aug_v2a.16129	-0.163993791	0.030866919
aug_v2a.02962	-0.163130717	0.024782814
aug_v2a.04287	-0.16263262	0.012101599
aug_v2a.12099	-0.162535825	0.035891149
aug_v2a.12550	-0.160743268	0.039757542
aug_v2a.21021	-0.159764044	0.011519191
aug_v2a.08342	-0.159214902	0.035413097
aug_v2a.09404	-0.158451975	0.049749683
aug_v2a.06150	-0.158163228	0.01459651
aug_v2a.01844	-0.15563687	0.042229593
aug_v2a.05082	-0.152242334	0.035017487
aug_v2a.14842	-0.152011671	0.031754636
aug_v2a.08366	-0.151806884	0.049945996
aug_v2a.01874	-0.149821903	0.02215817
aug_v2a.09457	-0.148807894	0.002671026
aug_v2a.14657	-0.148721987	0.047090083
aug_v2a.01431	-0.147382575	0.025141966
aug_v2a.15825	-0.144774491	0.049166558
aug_v2a.02426	-0.144334723	0.019647603
aug_v2a.16881	-0.143757009	0.007565346
aug_v2a.20011	-0.141820949	0.042455883
aug_v2a.19908	-0.135198806	0.013955872
aug_v2a.12078	-0.134582413	0.016090345
aug_v2a.22365	-0.129106941	0.030907968
aug_v2a.08841	-0.125448668	0.048989262
aug_v2a.15815	-0.125371433	0.032066405
aug_v2a.13783	-0.118295249	0.029377636
aug_v2a.06217	-0.112770712	0.047203062
aug_v2a.03513	-0.111345816	0.048623522
aug_v2a.01626	-0.109506649	0.032571613
aug_v2a.18899	-0.10943585	0.028724391
aug_v2a.15053	0.118233643	0.042907883
aug_v2a.22886	0.12035652	0.028794562
aug_v2a.18935	0.127862827	0.040035907
aug_v2a.15173	0.131216876	0.033729083
aug_v2a.19357	0.133662547	0.033862082
aug_v2a.21272	0.135260658	0.03696011
aug_v2a.08500	0.144281116	0.035836831
aug_v2a.12609	0.150741878	0.043470696
aug_v2a.03666	0.152868952	0.031148448
aug_v2a.04473	0.153725694	0.031165708
aug_v2a.16548	0.155295657	0.038961894
aug_v2a.04988	0.156669594	0.04269484
aug_v2a.17031	0.157289908	0.048532942
aug_v2a.05889	0.158270437	0.021303335
aug_v2a.12184	0.158489018	0.031245496
aug_v2a.01197	0.158778444	0.006027185
aug_v2a.08502	0.162896435	0.018242873
aug_v2a.10817	0.163914148	0.04274699
aug_v2a.16216	0.164175303	0.045065442
aug_v2a.21855	0.164260172	0.033578465
aug_v2a.20563	0.164854433	0.046947577
aug_v2a.17895	0.16600662	0.013298411
aug_v2a.09666	0.171050432	0.034870748
aug_v2a.23907	0.171426674	0.023142259
aug_v2a.07042	0.172256375	0.010611901
aug_v2a.14992	0.172567862	0.024398633
aug_v2a.21696	0.17295562	0.025163714
aug_v2a.13968	0.174411282	0.025757586
aug_v2a.07373	0.174952663	0.036227419
aug_v2a.04990	0.177233431	0.049166558
aug_v2a.10115	0.179365123	0.01422319
aug_v2a.10819	0.17966274	0.028581607
aug_v2a.06900	0.180025739	0.019519162
aug_v2a.13201	0.180062649	0.026321295
aug_v2a.04363	0.181579616	0.031727642
aug_v2a.19725	0.1829579	0.004994871
aug_v2a.15014	0.183328235	0.042907883
aug_v2a.03268	0.183374783	0.003541725
aug_v2a.08657	0.183817832	0.047337366
aug_v2a.20887	0.185191107	0.031240136
aug_v2a.04215	0.185342048	0.040313559
aug_v2a.08976	0.186265574	0.020393087
aug_v2a.08814	0.18763899	0.046007198
aug_v2a.01093	0.190289548	0.030125703
aug_v2a.07760	0.190870547	0.049810057
aug_v2a.20884	0.191012255	0.047838147
aug_v2a.19300	0.191308271	0.049802399
aug_v2a.13518	0.191438661	0.00055165
aug_v2a.14139	0.19236153	0.042907558
aug_v2a.12579	0.192414747	0.01152842
aug_v2a.17551	0.192418858	0.009971341
aug_v2a.22443	0.193377775	0.046006766
aug_v2a.20888	0.19521859	0.027116925
aug_v2a.16411	0.195748484	0.01744536
aug_v2a.20652	0.196000594	0.039038174
aug_v2a.02371	0.196258569	0.01639937
aug_v2a.05213	0.197800919	0.002057607
aug_v2a.00469	0.197832167	0.03452027
aug_v2a.02469	0.198141836	0.02645858
aug_v2a.02689	0.198629006	0.011300494
aug_v2a.04763	0.198956944	0.005755599
aug_v2a.00053	0.19924423	0.029831218
aug_v2a.04962	0.199572915	0.002582348
aug_v2a.20705	0.199584868	0.034174012
aug_v2a.16589	0.199697949	0.025459234
aug_v2a.01577	0.20004282	0.003236772
aug_v2a.01344	0.200053085	0.047849296
aug_v2a.22127	0.200288842	0.027634771
aug_v2a.19522	0.201060655	0.002216601
aug_v2a.06922	0.201123201	0.042542835
aug_v2a.09242	0.201776074	0.005852076
aug_v2a.03850	0.201815635	0.005301432
aug_v2a.21114	0.201833845	0.010209821
aug_v2a.20198	0.202506769	0.02964272
aug_v2a.17475	0.20460392	0.040246089
aug_v2a.04301	0.204950654	0.016807387
aug_v2a.00573	0.20510773	0.018684398
aug_v2a.15996	0.205374644	0.004166126
aug_v2a.22032	0.206556831	0.03365283
aug_v2a.05484	0.206842045	0.031384629
aug_v2a.04230	0.20697462	0.047038986
aug_v2a.23857	0.207623804	0.013528095
aug_v2a.17972	0.20899766	0.040199979
aug_v2a.13047	0.209046886	0.003192975
aug_v2a.23537	0.209210076	0.015010548
aug_v2a.09095	0.209266744	0.020175006
aug_v2a.14996	0.209616723	0.040582549
aug_v2a.09655	0.209616871	0.009912493
aug_v2a.11549	0.210154037	0.029656476
aug_v2a.03918	0.210636826	0.006741417
aug_v2a.17721	0.210667959	0.007920619
aug_v2a.15390	0.210890917	0.036211985
aug_v2a.07693	0.211131622	0.001278359
aug_v2a.10503	0.212802607	0.018370924
aug_v2a.22562	0.213228561	0.028866198
aug_v2a.20012	0.21338112	0.027344922
aug_v2a.01186	0.214330947	0.000874453
aug_v2a.07830	0.214681065	0.039798154
aug_v2a.06646	0.215633253	0.020356672
aug_v2a.08519	0.215838194	0.002256944
aug_v2a.14354	0.21620058	0.020737406
aug_v2a.01959	0.216438773	0.019554876
aug_v2a.02502	0.217000034	0.046186803
aug_v2a.05153	0.217465813	0.00639598
aug_v2a.14019	0.218255736	0.007327018
aug_v2a.13425	0.218834793	0.012007845
aug_v2a.07528	0.219287357	0.032386963
aug_v2a.12373	0.219481652	0.006902945
aug_v2a.21940	0.219561901	0.048623522
aug_v2a.03796	0.21988711	0.020447814
aug_v2a.00213	0.220103933	0.028181405
aug_v2a.24615	0.2203502	0.038856406
aug_v2a.23154	0.220609969	0.039512404
aug_v2a.05658	0.220612346	0.037697095
aug_v2a.21440	0.222900182	0.008939555
aug_v2a.14356	0.223635417	0.042664744
aug_v2a.03592	0.223900896	0.047382624
aug_v2a.10966	0.224132278	0.003968646
aug_v2a.08397	0.224902042	0.018254338
aug_v2a.11707	0.225780558	0.040369278
aug_v2a.14521	0.226395018	0.01855789
aug_v2a.17817	0.22706549	0.002019332
aug_v2a.15973	0.227225484	0.003208393
aug_v2a.06562	0.228090085	0.00599104
aug_v2a.07629	0.228829069	0.006832378
aug_v2a.24019	0.230191922	0.020660387
aug_v2a.03355	0.230741706	0.044114035
aug_v2a.03485	0.231302155	0.01852936
aug_v2a.07821	0.231318179	0.019019705
aug_v2a.10802	0.232036821	0.005164049
aug_v2a.23521	0.232044983	0.021450108
aug_v2a.14802	0.232201188	0.041120323
aug_v2a.16025	0.232529193	0.009869543
aug_v2a.02192	0.233439606	0.004197624
aug_v2a.00737	0.233867875	0.027929271
aug_v2a.21083	0.234049335	0.037992849
aug_v2a.15891	0.234053533	0.014552383
aug_v2a.07745	0.234927772	0.016866677
aug_v2a.10535	0.234976068	0.043511344
aug_v2a.08972	0.235300765	0.043688426
aug_v2a.03908	0.235726566	0.001546765
aug_v2a.01384	0.235934869	0.006148443
aug_v2a.01757	0.236106519	0.04130387
aug_v2a.04827	0.236265951	0.034495262
aug_v2a.13394	0.237058111	0.029095363
aug_v2a.11578	0.238093171	0.012333805
aug_v2a.07197	0.238164912	0.005194698
aug_v2a.07367	0.238242758	0.036300796
aug_v2a.14270	0.238583319	0.035463364
aug_v2a.02200	0.238859495	0.045270046
aug_v2a.04802	0.23935703	0.048351131
aug_v2a.05718	0.239780457	0.001624913
aug_v2a.07971	0.24009608	0.026843937
aug_v2a.08927	0.240141344	0.027233578
aug_v2a.05583	0.240289341	0.042907558
aug_v2a.20398	0.243551346	0.033921092
aug_v2a.14819	0.243931977	0.025440137
aug_v2a.01165	0.244254326	0.007081083
aug_v2a.02158	0.244366928	0.023453497
aug_v2a.24512	0.244642878	0.042929053
aug_v2a.05796	0.244852471	0.044165755
aug_v2a.22301	0.244916382	0.00486838
aug_v2a.18987	0.24592875	0.030713363
aug_v2a.05039	0.246423679	0.044499163
aug_v2a.05300	0.247409135	0.01591952
aug_v2a.10308	0.24782206	0.042549883
aug_v2a.04733	0.248176568	0.010256992
aug_v2a.07010	0.24943251	0.040519594
aug_v2a.11706_aug_v2a.11707_aug_v2a.11706_aug_v2a.11707_aug_v2a.11706_aug_v2a.11707_aug_v2a.11706_aug_v2a.11707_aug_v2a.11707_aug_v2a.11707_aug_v2a.11706_aug_v2a.11707_aug_v2a.11707_aug_v2a.11707_aug_	0.249460111	0.024114169
aug_v2a.11706_aug_v2a.11707_aug_v2a.11707	0.249460111	0.024114169
aug_v2a.11706_aug_v2a.11707_aug_v2a.11706_aug_v2a.11707_aug_v2a.11707_aug_v2a.11707	0.249460111	0.024114169
aug_v2a.11706_aug_v2a.11707	0.249460111	0.024114169
aug_v2a.11706_aug_v2a.11707_aug_v2a.11706_aug_v2a.11707_aug_v2a.11706_aug_v2a.11707_aug_v2a.11707_aug_v2a.11707_aug_v2a.11706_aug_v2a.11707_aug_v2a.11707_aug_v2a.11707	0.249460111	0.024114169
aug_v2a.23108	0.249570883	0.00294771
aug_v2a.23178	0.249858311	0.013203605
aug_v2a.05689	0.250323164	0.018762444
aug_v2a.11681	0.251777995	0.038595704
aug_v2a.05256	0.251793123	0.002606414
aug_v2a.23342	0.251835872	0.019486052
aug_v2a.08817	0.251877405	0.002563709
aug_v2a.09467	0.252161041	0.047838147
aug_v2a.24594	0.252548344	0.005908827
aug_v2a.04638	0.252612309	0.040884798
aug_v2a.09110	0.25289068	0.015626576
aug_v2a.08391	0.252893717	0.015205677
aug_v2a.05514	0.253416282	0.01791427
aug_v2a.09037	0.253551783	0.011462439
aug_v2a.03849	0.253667412	0.029853258
aug_v2a.13189	0.253878273	0.002323436
aug_v2a.07707	0.254205259	0.003671893
aug_v2a.02403	0.25436979	0.007991938
aug_v2a.17122	0.254767748	0.04983364
aug_v2a.06490	0.255277795	0.000585822
aug_v2a.08212	0.25537371	0.005578953
aug_v2a.07413	0.255632873	0.003249069
aug_v2a.08451	0.255749988	0.033702674
aug_v2a.12560	0.255933648	0.001614838
aug_v2a.07646	0.256805156	0.018624573
aug_v2a.12150	0.257502315	0.009927886
aug_v2a.10560	0.257825733	0.005021475
aug_v2a.14355	0.258581182	0.045270046
aug_v2a.10691	0.258584283	0.001367283
aug_v2a.01820	0.258928663	0.028217499
aug_v2a.11500	0.25906107	0.028653536
aug_v2a.12826	0.259333531	0.035601145
aug_v2a.09327	0.259551661	0.024292297
aug_v2a.08803	0.259648902	0.029303015
aug_v2a.11722	0.259856205	0.04083973
aug_v2a.04554	0.260167429	0.049565696
aug_v2a.16217	0.260828992	0.042907721
aug_v2a.23071	0.261528826	0.004147022
aug_v2a.01870	0.262160967	0.031545627
aug_v2a.07222	0.262778068	0.023606565
aug_v2a.08277	0.26323932	0.040313559
aug_v2a.06502	0.263414896	0.003848043
aug_v2a.21377	0.263638079	0.044467859
aug_v2a.14448	0.263647135	0.01422319
aug_v2a.12665	0.264097744	0.009845737
aug_v2a.11762	0.265648113	0.005315479
aug_v2a.23520	0.265802787	0.000387217
aug_v2a.23688	0.266326984	0.036712513
aug_v2a.16925	0.266495926	0.003621243
aug_v2a.04803	0.266514441	0.037044071
aug_v2a.17162	0.267233955	0.008893565
aug_v2a.11631	0.267662884	0.029258065
aug_v2a.03073	0.267951607	0.000328804
aug_v2a.24662	0.267954225	0.0000946
aug_v2a.22849	0.268097481	0.033448024
aug_v2a.17628	0.268490078	0.000745277
aug_v2a.08144	0.268619406	0.031098914
aug_v2a.16901	0.26892859	0.048703479
aug_v2a.20977	0.269308259	0.001672397
aug_v2a.10246	0.269530456	0.025991333
aug_v2a.18381	0.270187358	0.034322301
aug_v2a.21908	0.270276251	0.000623152
aug_v2a.07876	0.270342227	0.028221177
aug_v2a.17173	0.270485169	0.005200311
aug_v2a.15571	0.270514954	0.015138837
aug_v2a.20482	0.271351732	0.005650935
aug_v2a.14225	0.271578854	0.029831218
aug_v2a.06109	0.272081976	0.001712908
aug_v2a.11524	0.272750288	0.044984555
aug_v2a.01136	0.273019741	0.020269679
aug_v2a.18977	0.273240657	0.043688426
aug_v2a.07567	0.273264129	0.02849806
aug_v2a.09606	0.273767221	0.004731498
aug_v2a.05384	0.274319007	0.007803179
aug_v2a.15944	0.274332636	0.000542641
aug_v2a.23549	0.274338967	0.025939558
aug_v2a.13473	0.274825328	0.045537764
aug_v2a.05717	0.275215611	0.0000756
aug_v2a.21195	0.275241805	0.008006451
aug_v2a.07729	0.275413347	0.002887038
aug_v2a.04260	0.275678713	0.018784015
aug_v2a.08123	0.276821655	0.01172953
aug_v2a.03411	0.276864872	0.043292676
aug_v2a.05083	0.276934044	0.033237938
aug_v2a.02281	0.277204524	0.022430136
aug_v2a.20850	0.277771333	0.00837916
aug_v2a.11899	0.277982377	0.023652047
aug_v2a.00662	0.278202669	0.009845194
aug_v2a.00054	0.279182903	0.033971831
aug_v2a.11633	0.279196652	0.036259696
aug_v2a.01290	0.27964607	0.01132932
aug_v2a.16708	0.279983498	0.003028833
aug_v2a.10686	0.280767688	0.007778943
aug_v2a.15373	0.281100634	0.014852128
aug_v2a.02830	0.281651824	0.01665429
aug_v2a.01854	0.281942631	0.003001082
aug_v2a.11025	0.282084208	0.021223157
aug_v2a.11359	0.282123441	0.00000351
aug_v2a.12020	0.282214362	0.026763661
aug_v2a.09401	0.282551529	0.004128583
aug_v2a.23601	0.2828991	0.029304165
aug_v2a.09644	0.283283871	0.008379299
aug_v2a.12816	0.283734047	0.036238552
aug_v2a.07759	0.283932442	0.010491064
aug_v2a.12090	0.284456001	0.004879504
aug_v2a.14979	0.284587732	0.004260954
aug_v2a.08736	0.284694821	0.015298002
aug_v2a.21183	0.284780507	0.02764837
aug_v2a.16046	0.284886633	0.017322069
aug_v2a.10192	0.285020613	0.046282148
aug_v2a.18184	0.28516898	0.049749683
aug_v2a.03820	0.285256293	0.005193336
aug_v2a.03561	0.28539367	0.049151162
aug_v2a.19324	0.285633507	0.047222354
aug_v2a.15345	0.28600825	0.001493792
aug_v2a.01346	0.286355526	0.014543854
aug_v2a.15554	0.286667139	0.005543151
aug_v2a.08928	0.286880475	0.040884798
aug_v2a.09479	0.287076657	0.012141255
aug_v2a.03946	0.287760787	0.001156939
aug_v2a.12903	0.287815031	0.013880473
aug_v2a.09609	0.288304116	0.037872207
aug_v2a.00589	0.288434562	0.024737894
aug_v2a.06123	0.288475869	0.000317169
aug_v2a.02333	0.288602198	0.01212587
aug_v2a.08754	0.288647027	0.002562313
aug_v2a.04778	0.288683172	0.009242406
aug_v2a.19451	0.289993699	0.002443757
aug_v2a.15800	0.290267689	0.001221984
aug_v2a.11396	0.290587095	0.035948931
aug_v2a.07333	0.290692133	0.002776745
aug_v2a.00712	0.290790721	0.034761559
aug_v2a.16298	0.290904879	0.017726
aug_v2a.16173	0.291884343	0.01285006
aug_v2a.04594	0.292318744	0.001488309
aug_v2a.04226	0.292535872	0.008389338
aug_v2a.07963	0.292623252	0.033230357
aug_v2a.13091	0.293275268	0.029258065
aug_v2a.07531	0.294510288	0.034596842
aug_v2a.12930	0.294734106	0.012373403
aug_v2a.22471	0.295355219	0.0000991
aug_v2a.04784	0.295467916	0.0000287
aug_v2a.10343	0.295503023	0.043688521
aug_v2a.01096	0.295537641	0.034964223
aug_v2a.20481	0.295623218	0.024722099
aug_v2a.02213	0.296046088	0.028317449
aug_v2a.14245	0.296115146	0.011334445
aug_v2a.10726	0.297079047	0.037425926
aug_v2a.00249	0.297272808	0.000878419
aug_v2a.19085	0.297323584	0.00000967
aug_v2a.07221	0.297552852	0.010170744
aug_v2a.02239	0.297675976	0.019017648
aug_v2a.14218	0.29771814	0.006055267
aug_v2a.24089	0.297961613	0.013536144
aug_v2a.05353	0.29812409	0.036502424
aug_v2a.02099	0.298164665	0.00253463
aug_v2a.21306	0.298224607	0.005723577
aug_v2a.10013	0.298389342	0.008758612
aug_v2a.19074	0.298514293	0.002082773
aug_v2a.00432	0.298706132	0.00000978
aug_v2a.16553	0.298934391	0.012145139
aug_v2a.01046	0.298943289	0.004220965
aug_v2a.24712	0.299341479	0.003375193
aug_v2a.08520	0.300046901	0.012045595
aug_v2a.14320	0.300179804	0.001662838
aug_v2a.05654	0.300717488	0.043330293
aug_v2a.11813	0.300813621	0.0000631
aug_v2a.04319	0.300922683	0.034260735
aug_v2a.10909	0.300990763	0.005039123
aug_v2a.05564	0.302190126	0.0000363
aug_v2a.16603	0.302789293	0.017631925
aug_v2a.07200	0.303588802	0.002815187
aug_v2a.14293	0.304001771	0.0000714
aug_v2a.02869	0.304085752	0.046570234
aug_v2a.03888	0.304494599	0.002233915
aug_v2a.15489	0.304602399	0.00790937
aug_v2a.23565	0.30517714	0.001263917
aug_v2a.04168	0.305988142	0.040435259
aug_v2a.10376	0.306047574	0.017592131
aug_v2a.02440	0.307231194	0.048036957
aug_v2a.03868	0.307852222	0.007088838
aug_v2a.16512	0.308070544	0.00188523
aug_v2a.03633	0.308144663	0.0000726
aug_v2a.12800	0.308191087	0.001022676
aug_v2a.13964	0.308594935	0.003621792
aug_v2a.17520	0.309019021	0.00367041
aug_v2a.20716	0.309899327	0.026834578
aug_v2a.00595	0.310785425	0.009101998
aug_v2a.20626	0.3109267	0.000237778
aug_v2a.09158	0.311132438	0.003561354
aug_v2a.05960	0.311305702	0.03995326
aug_v2a.11084	0.31162026	0.035958652
aug_v2a.15903	0.31180989	0.01212587
aug_v2a.21151	0.31216753	0.036230563
aug_v2a.00842	0.312328536	0.037882171
aug_v2a.05281	0.312571871	0.002791867
aug_v2a.03991	0.312930751	0.000779585
aug_v2a.04203	0.313161899	0.013332798
aug_v2a.02374	0.313215206	0.001264076
aug_v2a.01006	0.313457841	0.00172421
aug_v2a.00037	0.313651318	0.001034083
aug_v2a.06276	0.313759408	0.014911476
aug_v2a.01543	0.313960208	0.006089986
aug_v2a.20152	0.314022075	0.000749524
aug_v2a.17936	0.314565643	0.028576366
aug_v2a.12360	0.314882949	0.036814949
aug_v2a.07859	0.315100688	0.043589449
aug_v2a.11489	0.315215038	0.009407363
aug_v2a.08731	0.315350699	0.005433913
aug_v2a.22193	0.315476303	0.009860636
aug_v2a.03815	0.315591506	0.049863637
aug_v2a.04845	0.316079647	0.023114992
aug_v2a.07337	0.316888161	0.040188298
aug_v2a.17911	0.317679268	0.010590809
aug_v2a.05650	0.319080533	0.014312369
aug_v2a.12438	0.319473726	0.031148448
aug_v2a.13304	0.319494076	0.001502733
aug_v2a.24608	0.320629644	0.003764199
aug_v2a.16215	0.320975027	0.018701303
aug_v2a.01412	0.320981593	0.000970309
aug_v2a.03803	0.321033307	0.008868913
aug_v2a.11397	0.321146784	0.008147954
aug_v2a.02464	0.321537811	0.002827602
aug_v2a.17980	0.321583174	0.024048938
aug_v2a.16118	0.322104555	0.004189068
aug_v2a.14608	0.322415106	0.0000723
aug_v2a.09967	0.322585407	0.0000789
aug_v2a.12991	0.322683275	0.009692731
aug_v2a.07260	0.323077167	0.005220317
aug_v2a.15630	0.323659162	0.031918522
aug_v2a.01668	0.323790096	0.010717044
aug_v2a.13889	0.323809352	0.001907627
aug_v2a.06574	0.324016339	0.027063848
aug_v2a.05792	0.324335291	0.015691629
aug_v2a.16886	0.325753527	0.042907558
aug_v2a.14226	0.326188478	0.007562271
aug_v2a.14587	0.326487723	0.031484125
aug_v2a.15646	0.327065291	0.044469405
aug_v2a.19262	0.327497547	0.000297913
aug_v2a.17938	0.327886506	0.000759195
aug_v2a.14428	0.328477745	0.040988169
aug_v2a.07244	0.328492633	0.005443207
aug_v2a.09034	0.329759357	0.000590241
aug_v2a.05687	0.330057619	0.000945604
aug_v2a.09090	0.33039176	0.024933411
aug_v2a.14105	0.331580741	0.000495816
aug_v2a.06464	0.331984337	0.029499331
aug_v2a.02282	0.331990571	0.000597765
aug_v2a.09278	0.332160945	0.01119106
aug_v2a.09584	0.332491522	0.004835604
aug_v2a.12044	0.332783676	0.013164761
aug_v2a.11680	0.332803929	0.000617678
aug_v2a.05068	0.332983525	0.000921688
aug_v2a.00196	0.333883027	0.003280922
aug_v2a.11768	0.333932446	0.023095541
aug_v2a.10303	0.334113949	0.003763857
aug_v2a.03980	0.334255389	0.04210448
aug_v2a.03212	0.334470234	0.001737027
aug_v2a.05162	0.334582021	0.023409215
aug_v2a.18762	0.335162715	0.010609964
aug_v2a.17416	0.335644467	0.00000712
aug_v2a.09953	0.335694475	0.002502796
aug_v2a.09569	0.335850025	0.046357318
aug_v2a.02165	0.335998052	0.00017106
aug_v2a.16464	0.336237759	0.017037271
aug_v2a.11568	0.336262989	0.015157796
aug_v2a.08993	0.336439066	0.038414908
aug_v2a.23331	0.336479455	0.002074929
aug_v2a.03535	0.337240432	0.030601458
aug_v2a.12361	0.337819237	0.016141031
aug_v2a.21139	0.339231372	0.015967511
aug_v2a.10566	0.339460918	0.033077511
aug_v2a.06860	0.339467234	0.008530791
aug_v2a.06831	0.339961075	0.000523214
aug_v2a.14124	0.34000939	0.037500127
aug_v2a.00713	0.340329823	0.02867207
aug_v2a.00236	0.340534305	0.000564347
aug_v2a.08302	0.341272946	0.000418613
aug_v2a.20914	0.341804781	0.036788225
aug_v2a.01091	0.341993379	0.047571943
aug_v2a.14102	0.342037079	0.045270046
aug_v2a.16168	0.342176353	0.01855789
aug_v2a.07029	0.342185729	0.02506087
aug_v2a.15355	0.342338509	0.005599134
aug_v2a.12711	0.342781675	0.022036003
aug_v2a.11810	0.342995531	0.002910737
aug_v2a.04491	0.34320234	0.042176229
aug_v2a.03945	0.343502598	0.001046634
aug_v2a.04552	0.343992793	0.001303363
aug_v2a.15320	0.344037049	0.003208393
aug_v2a.05387	0.344038012	0.006607568
aug_v2a.14640	0.344097763	0.001164976
aug_v2a.22531	0.344305161	0.031561899
aug_v2a.21144	0.344632014	0.044566442
aug_v2a.21438	0.345284601	0.001235035
aug_v2a.12593	0.345961792	0.035271498
aug_v2a.10126	0.346177318	0.000268344
aug_v2a.01964	0.34630893	0.038415562
aug_v2a.18340	0.346353194	0.015358669
aug_v2a.15755	0.346457404	0.000435736
aug_v2a.02847	0.346549019	0.042921029
aug_v2a.00194	0.346558862	0.032822397
aug_v2a.15253	0.346902204	0.043755538
aug_v2a.07366	0.347113454	0.008636678
aug_v2a.12782	0.347509676	0.048389192
aug_v2a.08211	0.347991374	0.023325247
aug_v2a.23950	0.348057622	0.004896046
aug_v2a.05301	0.34808888	0.013506428
aug_v2a.23571	0.348200165	0.002117458
aug_v2a.13527	0.348314031	0.000439086
aug_v2a.06879	0.348323888	0.00612956
aug_v2a.20782	0.348730022	0.02242677
aug_v2a.23710	0.349153866	0.041110712
aug_v2a.12262	0.349173084	0.0000148
aug_v2a.01923	0.349541477	0.000268712
aug_v2a.05299	0.349739815	0.0184948
aug_v2a.08968	0.350292715	0.045941333
aug_v2a.16813	0.350863328	0.004351677
aug_v2a.15396	0.351424549	0.008921318
aug_v2a.05916	0.351583827	0.012483349
aug_v2a.12666	0.35171818	0.000173922
aug_v2a.12756	0.351754942	0.00078515
aug_v2a.00722	0.352233082	0.000774274
aug_v2a.05635	0.352416165	0.0000211
aug_v2a.04496	0.352633165	0.000828762
aug_v2a.11842	0.353076749	0.046890966
aug_v2a.01318	0.353112918	0.00361668
aug_v2a.10733	0.353474366	0.043416874
aug_v2a.19209	0.353488134	0.02031579
aug_v2a.06226	0.353614277	0.004122602
aug_v2a.02066	0.353787349	0.005178582
aug_v2a.02016	0.354046391	0.031893591
aug_v2a.19659	0.354121359	0.029165755
aug_v2a.18959	0.35429525	0.013164761
aug_v2a.14213	0.354527345	0.000184032
aug_v2a.23771	0.354808485	0.00879493
aug_v2a.08306	0.355749096	0.007209943
aug_v2a.05543	0.356034676	0.004954945
aug_v2a.02313	0.356093553	0.002911698
aug_v2a.04188	0.356320889	0.010792022
aug_v2a.20402	0.356324725	0.037218904
aug_v2a.14210	0.356587169	0.000132478
aug_v2a.22684	0.357256037	0.000447767
aug_v2a.16484	0.357312033	0.008025437
aug_v2a.01822	0.357378028	0.015689336
aug_v2a.11230	0.358556856	0.004232777
aug_v2a.01007	0.358790333	0.010811873
aug_v2a.14253	0.359388867	0.001456235
aug_v2a.12215	0.359705406	0.000002
aug_v2a.17208	0.359749024	0.026669002
aug_v2a.09761	0.359948981	0.029718583
aug_v2a.01654	0.360212485	0.048217866
aug_v2a.07066	0.360436126	0.003949836
aug_v2a.16684	0.360695923	0.007874982
aug_v2a.09750	0.360997804	0.010651432
aug_v2a.05319	0.361403256	0.01807024
aug_v2a.09409	0.361984925	0.016440154
aug_v2a.05416	0.362093869	0.000000526
aug_v2a.05367	0.362691495	0.0000117
aug_v2a.22685	0.362869162	0.021827264
aug_v2a.14028	0.362943959	0.008145691
aug_v2a.17532	0.363156637	0.013536963
aug_v2a.18888	0.365217327	0.000649048
aug_v2a.01448	0.365995979	0.001034083
aug_v2a.20949	0.366093857	0.023013363
aug_v2a.16729	0.36612141	0.006139946
aug_v2a.00882	0.366400248	0.005107048
aug_v2a.03412	0.36694634	0.010717044
aug_v2a.04216	0.367245864	0.045222116
aug_v2a.08601	0.36738614	0.000496822
aug_v2a.00943	0.367538986	0.01309067
aug_v2a.14863	0.367679154	0.00073699
aug_v2a.10342	0.36794379	0.034253495
aug_v2a.11839	0.368113589	0.001951995
aug_v2a.12024	0.368156149	0.028003435
aug_v2a.12478	0.368503809	0.001030154
aug_v2a.04228	0.368815094	0.000941926
aug_v2a.08868	0.368907998	0.008455801
aug_v2a.08248	0.370005831	0.009315684
aug_v2a.04115	0.370135653	0.000410523
aug_v2a.02670	0.371265242	0.017602333
aug_v2a.07673	0.37159859	0.030866919
aug_v2a.13648	0.37237733	0.016473598
aug_v2a.11678	0.372666325	0.002665167
aug_v2a.12499	0.372807572	0.015850743
aug_v2a.06021	0.372856047	0.043187582
aug_v2a.23415	0.372876165	0.006520477
aug_v2a.01382	0.373213475	0.036230563
aug_v2a.00749	0.373626395	3.83E-09
aug_v2a.16464_aug_v2a.16465_aug_v2a.16465	0.373848043	0.035594055
aug_v2a.16464_aug_v2a.16465_aug_v2a.16464_aug_v2a.16465_aug_v2a.16464_aug_v2a.16465_aug_v2a.16465_aug_v2a.16465_aug_v2a.16464_aug_v2a.16465_aug_v2a.16465_aug_v2a.16465	0.373848043	0.035594055
