ID	logFC	adj.P.Val
aug_v2a.06192	-0.55320471	0.000138723
aug_v2a.15145	-0.411926254	0.011178085
aug_v2a.00899	-0.493695718	0.005062508
aug_v2a.04427	-0.502663336	0.000174794
aug_v2a.04348	-0.464666904	0.005662297
aug_v2a.02050	-0.364828395	0.005261837
aug_v2a.05854	-0.700742938	1.29328E-07
aug_v2a.07244	-0.348660842	0.029408158
aug_v2a.19899	-0.48690447	0.004886275
aug_v2a.01022	-0.344828794	0.030477364
aug_v2a.20231	-0.346217662	0.01498872
aug_v2a.10421	-0.459364223	4.90234E-05
aug_v2a.13860	-0.464030876	0.011548859
aug_v2a.09086	-0.327528143	0.021486865
aug_v2a.00981	-0.430448122	0.005788578
aug_v2a.11988	-0.331951728	0.042415356
aug_v2a.14165	-0.382932032	0.013047794
aug_v2a.08881	-0.363869163	0.001364542
aug_v2a.00926	-0.523750869	0.003107671
aug_v2a.22817	-0.394536309	0.027274612
aug_v2a.10957	-0.414089824	0.008409493
aug_v2a.04376	-0.261655498	0.043917528
aug_v2a.12058	-0.337541472	0.044567772
aug_v2a.09549	-0.506960079	0.001141311
aug_v2a.05333	-0.406618305	0.028063933
aug_v2a.01414	-0.367058748	0.010410846
aug_v2a.22914	-0.525168402	0.000283113
aug_v2a.05432	-0.914280905	2.88345E-22
aug_v2a.14659	-0.491575758	0.000519067
aug_v2a.01425	-0.51069734	0.007435504
aug_v2a.22967	-0.469619962	0.003032652
aug_v2a.05649	-0.569500677	2.82636E-05
aug_v2a.18586	-0.453333412	0.02063147
aug_v2a.17042	-0.335006768	0.016561936
aug_v2a.12628	-0.672493077	4.73722E-06
aug_v2a.14890	-0.394448	0.029408158
aug_v2a.02425	-0.350647353	0.027389034
aug_v2a.22682	-0.409290108	0.029778287
aug_v2a.22767	-0.302473669	0.034652518
aug_v2a.21619	-0.399835018	0.000645748
aug_v2a.20121	-0.486922614	0.005099264
aug_v2a.01628	-0.40940881	0.019827006
aug_v2a.17451	-1.058993785	3.53182E-09
aug_v2a.24191	0.35238421	0.042273118
aug_v2a.00697	-0.45029484	0.005645734
aug_v2a.10072	-0.70183395	0.000214165
aug_v2a.07485	-0.326350193	0.044751601
aug_v2a.11108	-0.417844221	0.003520691
aug_v2a.14906	-0.472082356	0.001109533
aug_v2a.21742	-0.631110773	0.000227715
aug_v2a.04865	-0.316895266	0.028827992
aug_v2a.04680	-0.414953134	0.035838807
aug_v2a.11650	-0.3189038	0.035178369
aug_v2a.20878	-0.714027339	5.83887E-11
aug_v2a.11658	-0.376243574	0.013454637
aug_v2a.21663	-0.311128192	0.033205242
aug_v2a.08143	-0.600126933	0.000304497
aug_v2a.23185	-0.336377217	0.018405115
aug_v2a.16678	-0.472626994	0.026238517
aug_v2a.20908	-0.326127764	0.043486078
aug_v2a.22336	-0.600873081	8.2281E-05
aug_v2a.09751	-0.642166221	3.0431E-09
aug_v2a.16496	-0.399664894	0.035528771
aug_v2a.10129	-0.443342209	0.001254419
aug_v2a.20638	-0.679002642	8.41355E-07
aug_v2a.05104	-0.471650686	0.009197996
aug_v2a.13262	-0.387574439	0.019892714
aug_v2a.00727	-0.291982511	0.019635379
aug_v2a.10766	-0.327430759	0.037303254
aug_v2a.16018	-0.384347735	0.041855086
aug_v2a.07505	-1.06093822	1.29328E-07
aug_v2a.11963	-0.567371376	0.00053872
aug_v2a.14836	-0.506086407	0.001977431
aug_v2a.08665	-0.564007945	0.007038599
aug_v2a.03405	-0.450640675	0.000992652
aug_v2a.08384	-0.308119915	0.028261547
aug_v2a.01069	-1.45154502	3.82024E-16
aug_v2a.02698	-0.497898412	0.003793429
aug_v2a.20272	-0.5625137	2.84735E-07
aug_v2a.07559	-0.714692427	1.72608E-06
aug_v2a.24104	-0.340184907	0.034733804
aug_v2a.15027	-0.58888663	0.001399477
aug_v2a.16763	-0.427289998	0.014831279
aug_v2a.10931	-0.566030004	0.001275009
aug_v2a.07756	-0.609778293	0.001601478
aug_v2a.11771	-0.633238692	0.005149058
aug_v2a.09057	-0.448132697	0.004561819
aug_v2a.18234	-0.467353769	0.00596078
aug_v2a.01949	-0.507912797	0.001058452
aug_v2a.15313	-0.423341063	0.009249485
aug_v2a.24500	-0.406353835	0.02441838
aug_v2a.14990	-0.330473684	0.041624721
aug_v2a.22924	-0.383917181	0.044037111
aug_v2a.01092	-1.209374882	2.75915E-14
aug_v2a.02952	-0.765514532	1.55307E-05
aug_v2a.17088	-0.565519086	2.63819E-05
aug_v2a.14519	-1.036591881	2.30661E-12
aug_v2a.18516	-0.534957826	0.002497066
aug_v2a.18517	-0.398565907	0.03418997
aug_v2a.11687	-0.490686595	0.010301373
aug_v2a.17925	-0.63644976	6.27853E-05
aug_v2a.04393	-0.455598492	0.013848126
aug_v2a.01129	-0.490370675	0.014597709
aug_v2a.24255	-0.431946477	0.018440035
aug_v2a.17041	-0.734085327	7.74771E-06
aug_v2a.23642	-0.521831018	0.007948598
aug_v2a.15158	-0.372198855	0.044247354
aug_v2a.14736	-0.415541635	0.032281705
aug_v2a.19168	-0.463007625	0.018094926
aug_v2a.11964	-0.324265523	0.026059165
aug_v2a.21346	-0.31563608	0.044272394
aug_v2a.22963	-0.432190181	0.006759999
aug_v2a.21402	-0.85596479	3.10434E-06
aug_v2a.10939	-0.3659865	0.045922436
aug_v2a.17729	-0.650453371	0.000755745
aug_v2a.09398	-0.413433413	0.023317346
aug_v2a.17005	-0.811189605	1.41736E-06
aug_v2a.15006	-0.428943595	0.007901391
aug_v2a.13323	-0.630102781	0.00116145
aug_v2a.03315	-0.385072671	0.04939865
aug_v2a.01075	-0.322473218	0.037485102
aug_v2a.04506	-0.354982983	0.020737938
aug_v2a.19853	-0.475765166	0.005690536
aug_v2a.11948	-0.409358555	0.013311572
aug_v2a.09841	-0.428016361	0.014504253
aug_v2a.17209	-0.385007025	0.041420188
aug_v2a.13137	-0.538445121	0.004942346
aug_v2a.19398	-0.487899191	0.025112621
aug_v2a.03979	0.719033556	1.81167E-05
aug_v2a.08820	-0.40706754	0.039340274
aug_v2a.22206	-0.503177528	0.004643878
aug_v2a.22643	-0.479134291	0.006169535
aug_v2a.10799	-0.393487768	0.033205242
aug_v2a.13341	-0.494320671	0.020654863
aug_v2a.23668	-0.480143724	0.003020566
aug_v2a.07340	-0.744860408	3.70956E-06
aug_v2a.09314	-0.355553433	0.040369764
aug_v2a.01847	-0.547550616	0.005236987
aug_v2a.18525	-0.431459798	0.003598556
aug_v2a.01194	-0.379916547	0.012399016
aug_v2a.04305	0.627016893	0.001176193
aug_v2a.06865	-0.492207916	0.004210321
aug_v2a.17193	-0.522175952	0.029169116
aug_v2a.10821	-0.489970192	0.011538166
aug_v2a.17378	-0.538070215	0.001213363
aug_v2a.13059	-0.473937524	0.014635466
aug_v2a.04530	-0.38826291	0.036056092
aug_v2a.14588	-0.81054206	7.92829E-08
aug_v2a.19298	-0.400125125	0.013415832
aug_v2a.12227	-0.370662589	0.037491548
aug_v2a.12627	-0.440970503	0.045849454
aug_v2a.04477	-0.520412201	0.011007889
aug_v2a.03282	-0.399074118	0.042777814
aug_v2a.08612	-1.118051646	3.13647E-06
aug_v2a.17928	-0.782222994	1.29328E-07
aug_v2a.06008	-0.42398085	0.02252132
aug_v2a.12088	-0.482384552	0.04220961
aug_v2a.09731	-0.769278859	8.2281E-05
aug_v2a.21193	-0.613856118	0.000101778
aug_v2a.23295	-0.508604587	0.00951755
aug_v2a.15322	0.518499273	0.002541676
aug_v2a.08236	-0.398606167	0.042249455
aug_v2a.14282	-0.470781735	0.012349449
aug_v2a.02652	-0.428125301	0.025112621
aug_v2a.21231	0.450176482	0.048672686
aug_v2a.24690	-0.584827934	0.003175494
aug_v2a.12256	-0.429287918	0.021256716
aug_v2a.18128	-0.39914818	0.003327719
aug_v2a.16279	-0.411235426	0.036059579
aug_v2a.04143	-0.623812545	0.011102634
aug_v2a.24414	-0.69568757	7.09546E-07
aug_v2a.22325	-0.457495599	0.018867071
aug_v2a.07182	0.447712594	0.022661646
aug_v2a.10933	-0.437888833	0.029504121
aug_v2a.05856	-0.505328595	0.002000028
aug_v2a.16134	-0.497108413	0.007227307
aug_v2a.11987	-1.036159788	3.48163E-13
aug_v2a.18407	-0.457428981	0.032043579
aug_v2a.03328	-0.448287842	0.028128052
aug_v2a.15215	-0.412712871	0.036156926
aug_v2a.01942	-0.426132963	0.02661267
aug_v2a.16892	-0.513878945	0.02776688
aug_v2a.11301	-0.489341684	0.045849454
aug_v2a.23875	-0.432655797	0.021960579
aug_v2a.11167	-0.497795786	0.010459244
aug_v2a.18972	-0.753935945	5.4092E-09
aug_v2a.15575	-0.394749741	0.049225927
aug_v2a.05802	-0.506387788	0.010798303
aug_v2a.20028	-0.532930164	0.010229212
aug_v2a.04856	-0.872881953	0.001546486
aug_v2a.05535	-0.435121786	0.025101227
aug_v2a.06549	-0.534509202	0.010127
aug_v2a.21286	0.836302978	0.000130631
aug_v2a.13108	-0.683821296	6.19944E-05
aug_v2a.03665	0.364780218	0.026127829
aug_v2a.07045	-0.75759282	0.000206985
aug_v2a.16354	-0.675905858	0.013600338
aug_v2a.02144	-1.203972871	6.5219E-07
aug_v2a.20702	0.557345199	0.012743677
aug_v2a.23257	0.712937525	0.000898931
aug_v2a.14322	-0.44627987	0.048532547
aug_v2a.08506	-0.515926691	0.032626392
aug_v2a.19581	-0.470905862	0.026149876
aug_v2a.21593	-0.592391455	0.004346724
aug_v2a.05534	-0.516853561	0.009931873
aug_v2a.10444	-0.801191215	0.000134602
aug_v2a.18093	-0.385075188	0.02906956
aug_v2a.05453	-0.579685234	0.021986962
aug_v2a.02766	-0.35076762	0.045849454
aug_v2a.00466	0.500255384	0.003005367
aug_v2a.18520	-0.828408874	2.88531E-06
aug_v2a.09618	-0.760057969	7.7566E-05
aug_v2a.11165	-1.059174156	5.87531E-06
aug_v2a.00055	-0.840441801	6.72666E-05
aug_v2a.18699	-0.483724139	0.02067562
aug_v2a.21256	-0.511114302	0.014953048
aug_v2a.21967	-0.416405814	0.035009084
aug_v2a.21839	-1.10892663	1.44314E-11
aug_v2a.05953	-0.754162549	0.001074498
aug_v2a.02656	-0.573411876	0.011402913
aug_v2a.04487	-0.733569912	1.35458E-05
aug_v2a.19037	-0.683243667	0.000236494
aug_v2a.10798	-0.547932041	0.013444232
aug_v2a.02761	-0.734182099	0.000155825
aug_v2a.24535	-0.706779707	0.000515518
aug_v2a.10168	-0.841081423	1.0874E-06
aug_v2a.00800	-0.914478847	0.000463649
aug_v2a.02276	-0.649813824	0.008084203
aug_v2a.11284	-0.475505767	0.019675482
aug_v2a.03134	-0.488985282	0.020434494
aug_v2a.11814	-0.368325361	0.048811885
aug_v2a.05691	-0.712256102	0.000344593
aug_v2a.20171	-0.516873251	0.014394354
aug_v2a.03940	-0.499955433	0.010200168
aug_v2a.01102	-0.711993672	0.000234819
aug_v2a.08527	-0.621062574	0.048897182
aug_v2a.02327	-0.453167562	0.021040674
aug_v2a.04434	-1.010859014	3.47137E-08
aug_v2a.21938	-0.87389528	3.47699E-06
aug_v2a.03982	-0.642632698	0.001594327
aug_v2a.14677	-0.632800154	0.002644933
aug_v2a.10910	-0.634194676	9.04521E-06
aug_v2a.14967	-0.842430541	9.9327E-05
aug_v2a.05959	-0.538708768	0.005348386
aug_v2a.24661	-0.455356287	0.032732762
aug_v2a.06301	0.749686547	0.003020566
aug_v2a.18084	-0.553151878	0.011540431
aug_v2a.07931	-0.746018307	2.22699E-05
aug_v2a.15346	-0.634131306	0.001043779
aug_v2a.23423	-0.547515461	0.037365222
aug_v2a.09928	-0.785584731	0.000496096
aug_v2a.13196	-0.927099678	5.83448E-06
aug_v2a.18712	-0.781901433	0.00017151
aug_v2a.20029	-0.432059421	0.042605711
aug_v2a.19687	-0.458651647	0.012674058
aug_v2a.11010	-1.023500741	9.87022E-07
aug_v2a.22534	-0.488394756	0.023167772
aug_v2a.09640	-0.674646193	0.026127829
aug_v2a.04051	-0.603516282	0.006255299
aug_v2a.02755	0.602964927	0.040369764
aug_v2a.03272	0.794858176	0.001001323
aug_v2a.22540	-0.565961424	0.019142604
aug_v2a.23098	-0.606311812	0.018711413
aug_v2a.10095	0.472272118	0.048532547
aug_v2a.23915	-0.925225391	6.07586E-05
aug_v2a.08119	-0.706206257	0.01100087
aug_v2a.12266	-0.86821764	1.29328E-07
aug_v2a.06947	-0.576009368	0.029940527
aug_v2a.14717	-0.551488461	0.040369764
aug_v2a.01415	-1.149607973	1.3272E-05
aug_v2a.11434	0.505264531	0.043210667
aug_v2a.01492	-0.486640616	0.019085518
aug_v2a.24617	0.838581335	0.00073537
aug_v2a.14491	-0.700081064	0.04300336
aug_v2a.16314	1.009042941	0.004309783
aug_v2a.05730	-0.594188297	0.0214189
aug_v2a.12889	1.062828524	0.010403846
aug_v2a.16730	-0.771419051	3.82057E-06
aug_v2a.19511	0.707951165	0.048592152
aug_v2a.14567	-1.072767941	0.028723743
aug_v2a.15013	-0.649734841	0.008571378
aug_v2a.13746	-0.779719845	0.04939865
aug_v2a.04968	-0.676261929	0.001348627
aug_v2a.05451	-0.379699429	0.003436721
aug_v2a.07791	-0.212788311	0.013372905
aug_v2a.04349	0.505845571	9.81638E-05
aug_v2a.18075	-0.557632146	0.011722703
aug_v2a.05339	1.380777677	0.002738314
aug_v2a.15946	0.811012425	0.027155365
aug_v2a.23801	0.513216456	0.010261367
aug_v2a.04280	-1.039911226	0.032111206
aug_v2a.16633	-0.346320096	0.00247572
aug_v2a.20789	1.332528874	0.039831791
aug_v2a.03396	2.4274234	0.041294278
aug_v2a.12780	1.343841163	0.001132979
aug_v2a.14169	0.918517347	0.008459368
aug_v2a.15154	1.069695701	0.003308449
aug_v2a.15737	1.039206367	0.028545244
aug_v2a.17084	0.989140834	0.006554293
aug_v2a.19871	0.658948486	0.022779199
aug_v2a.11383	0.90626879	0.004386437
aug_v2a.07059	0.747035389	0.02063147
aug_v2a.21642	0.325723585	0.007437981
aug_v2a.05528	1.585224859	0.002666635
aug_v2a.18267	0.481260996	0.007004203
aug_v2a.08638	0.609260541	0.015176707
aug_v2a.01390	1.447859596	2.08637E-05
aug_v2a.06552	0.278186798	0.043210667
aug_v2a.23394	0.452458361	0.043474135
aug_v2a.10554	-0.46778855	0.040076734
aug_v2a.10537	-0.245300354	0.045923564
aug_v2a.09753	-0.51312491	0.022168015
aug_v2a.15376	-0.618181371	0.011729532
aug_v2a.09374	1.267273629	6.9188E-06
aug_v2a.05768	0.983393871	0.012848183
aug_v2a.08417	-0.496151362	0.000479369
aug_v2a.22330	-0.371505841	0.040882672
aug_v2a.10402	-0.321281978	0.034312816
aug_v2a.09949	-0.484043904	0.020034934
aug_v2a.21127	1.358704831	0.004876455
aug_v2a.14749	-0.253688132	0.019412002
aug_v2a.11596	-0.418838777	0.005860436
aug_v2a.15026	1.037384659	0.036980613
aug_v2a.12428	0.972968303	0.01133731
aug_v2a.21807	0.991081237	0.039896793
aug_v2a.20055	0.734606606	0.000587736
aug_v2a.23675	0.467010065	0.02498179
aug_v2a.01998	-0.393190709	9.46606E-05
aug_v2a.00725	0.894409219	4.32471E-05
aug_v2a.13556	-0.49571427	0.017109813
aug_v2a.22936	-0.562714611	0.049911289
aug_v2a.07817	1.802141636	4.50441E-09
aug_v2a.05745	-0.676896319	0.034831544
aug_v2a.13492	0.654222433	0.035838807
aug_v2a.13118	0.812774591	0.003015967
aug_v2a.16585	1.178155759	0.02576822
aug_v2a.02773	1.248673062	0.009937945
aug_v2a.10617	-0.861446619	0.003604988
aug_v2a.18745	1.741531553	0.01713775
aug_v2a.12008	0.592352143	0.038380207
aug_v2a.21691	0.475669172	0.027357439
aug_v2a.16724	-0.471934217	0.000412372
aug_v2a.14275	0.673373044	0.017931946
aug_v2a.14274	0.717007894	1.35199E-05
aug_v2a.21338	-0.399900979	0.023756537
aug_v2a.11140	-1.524281932	0.025873385
aug_v2a.04852	0.728474588	0.032204164
aug_v2a.21541	-1.787192871	0.026377426
aug_v2a.20470	-0.906214932	1.16638E-05
aug_v2a.05016	0.255955619	0.000401199
aug_v2a.24106	2.352873614	0.003881471
aug_v2a.19601	0.63600135	0.038774424
aug_v2a.17316	0.864946262	6.09758E-06
aug_v2a.04652	0.512478262	0.008274669
aug_v2a.04870	1.052131085	4.90234E-05
aug_v2a.04871	1.285030475	0.004674396
aug_v2a.22339	1.201666248	0.01310779
aug_v2a.22801	1.228259152	0.000529452
aug_v2a.12591	-0.347722492	0.015061746
aug_v2a.11766	1.32683798	0.01306649
aug_v2a.09139	-0.482705611	0.002738814
aug_v2a.01623	0.988963779	0.00374755
aug_v2a.22542	0.593088971	0.000551389
aug_v2a.01068	0.361259433	0.044285348
aug_v2a.01167	0.55635619	0.026011286
aug_v2a.16692	0.498530487	9.20947E-08
aug_v2a.03387	-0.735818635	0.000304497
aug_v2a.02722	-0.951186736	0.037693294
aug_v2a.17383	0.488810146	0.003262804
aug_v2a.10757	1.2502277	0.000122552
aug_v2a.18879	1.368584771	3.52668E-05
