ID	logFC	adj.P.Val
aug_v2a.17769	0.934557696	0.003825778
aug_v2a.15561	0.932324237	0.00477225
aug_v2a.15139	0.670546395	0.022037864
aug_v2a.18327	1.002319634	0.011520916
aug_v2a.06915	1.05627989	0.001483027
aug_v2a.21204	1.513535798	1.12436E-07
aug_v2a.09496	1.497983251	0.024220595
aug_v2a.17959	1.460910457	0.013595596
aug_v2a.03406	1.361026102	0.001584674
aug_v2a.08034	1.282641358	0.002026745
aug_v2a.16178	1.2720256	0.049104802
aug_v2a.01825	1.271848234	0.029310095
aug_v2a.21827	1.268453313	0.010290812
aug_v2a.02157	1.268123029	0.013271109
aug_v2a.15248	1.265933129	0.021031833
aug_v2a.24650	1.256942111	0.001487071
aug_v2a.14772	1.24547159	0.003465238
aug_v2a.21053	1.241282496	0.001255639
aug_v2a.15612	1.230283762	0.014545038
aug_v2a.08443	1.188321721	0.005625205
aug_v2a.23304	1.182383918	0.013870628
aug_v2a.09669	1.177490291	0.014843233
aug_v2a.24217	1.173576001	2.3032E-05
aug_v2a.23343	1.164168055	0.000201993
aug_v2a.22861	1.163265403	0.010172672
aug_v2a.16430	1.162833226	0.011732842
aug_v2a.15037	1.162487206	0.0038143
aug_v2a.21790	1.1623175	0.007622511
aug_v2a.22178	1.160890662	0.003642814
aug_v2a.24164	1.151299331	0.01779934
aug_v2a.22536	1.145795471	0.00528736
aug_v2a.05382	1.127463013	0.004206672
aug_v2a.16207	1.125703676	0.003625068
aug_v2a.19765	1.116649553	0.007152091
aug_v2a.19932	1.114484159	0.019307242
aug_v2a.16331	1.112053699	0.037041069
aug_v2a.14826	1.110987023	0.041627412
aug_v2a.00119	1.104707643	0.019903166
aug_v2a.20061	1.098262745	0.029820869
aug_v2a.01580	1.098246074	0.008384557
aug_v2a.22966	1.096446223	0.00271008
aug_v2a.21120	1.094359253	0.044003281
aug_v2a.24312	1.084105671	0.03824535
aug_v2a.02930	1.081750724	0.019836997
aug_v2a.15364	1.0799305	0.016680509
aug_v2a.16828	1.079072415	0.015176507
aug_v2a.00347	1.068619939	0.046194571
aug_v2a.23156	1.064460619	0.045400833
aug_v2a.12620	1.059412909	0.004331254
aug_v2a.21133	1.054200757	0.03522322
aug_v2a.00151	1.038954617	0.038179868
aug_v2a.00492	1.034880237	0.022061937
aug_v2a.10708	1.03269938	0.019717431
aug_v2a.12894	1.030056953	0.042529722
aug_v2a.22950	1.029744549	0.047562809
aug_v2a.14383	1.025135557	0.00067806
aug_v2a.05923	1.024011812	0.021944264
aug_v2a.08274	1.021280811	0.011563376
aug_v2a.14265	1.019934953	0.019827563
aug_v2a.18187	1.018528458	0.032041215
aug_v2a.23461	1.015416464	0.010517439
aug_v2a.19592	1.01415905	0.018069559
aug_v2a.03468	1.009828781	0.005724566
aug_v2a.21126	1.00912745	0.04502932
aug_v2a.01042	1.005396707	0.031377164
aug_v2a.21820	1.003808467	0.021624526
aug_v2a.12747	1.000021561	0.010515127
aug_v2a.24719	0.998816366	0.040457624
aug_v2a.20069	0.994282567	0.017172504
aug_v2a.16565	0.993609041	0.04199421
aug_v2a.15964	0.992465018	0.014256104
aug_v2a.08305	0.991487617	0.018711172
aug_v2a.03891	0.991359694	0.023540036
aug_v2a.06044	0.990850353	0.01366244
aug_v2a.20168	0.986821376	0.023200369
aug_v2a.17047	0.984826023	0.018532798
aug_v2a.17413	0.977149682	0.030690697
aug_v2a.10285	0.975330866	0.009162771
aug_v2a.00382	0.965603274	0.007842548
aug_v2a.00825	0.96212912	0.027046691
aug_v2a.02795	0.961435852	0.002500264
aug_v2a.21396	0.959042262	0.047027394
aug_v2a.18108	0.955632396	0.009639494
aug_v2a.07287	0.955064557	0.001580344
aug_v2a.20685	0.954793588	0.045231138
aug_v2a.04812	0.952816773	0.006580306
aug_v2a.17830	0.95070612	0.017735725
aug_v2a.22324	0.949227077	0.009775317
aug_v2a.18425	0.948751783	0.033923663
aug_v2a.16371	0.946453164	0.000394416
aug_v2a.16257	0.943319613	0.045997766
aug_v2a.05098	0.942640928	0.003691942
aug_v2a.06954	0.94127308	0.045982679
aug_v2a.22976	0.938091683	0.000403467
aug_v2a.17321	0.937255994	0.024046767
aug_v2a.13163	0.933504244	0.004139337
aug_v2a.15048	0.932614632	0.027014089
aug_v2a.20372	0.932276502	0.005923995
aug_v2a.09392	0.931405199	0.003421958
aug_v2a.19138	0.929036288	0.002960154
aug_v2a.23800	0.926225738	0.028550645
aug_v2a.01179	0.926016933	0.019278193
aug_v2a.03203	0.925245396	1.51207E-05
aug_v2a.13938	0.925187136	0.018503648
aug_v2a.18224	0.918988052	0.007304801
aug_v2a.18154	0.918720024	0.004089866
aug_v2a.13485	0.916131665	0.016223966
aug_v2a.18473	0.915297937	0.000307833
aug_v2a.09562	0.913033964	0.027852073
aug_v2a.00587	0.912008475	0.032291403
aug_v2a.04018	0.910235276	0.001767193
aug_v2a.20255	0.909949076	0.039904432
aug_v2a.01026	0.90790602	0.000348179
aug_v2a.16283	0.906224866	0.002168495
aug_v2a.16804	0.906222558	0.017526679
aug_v2a.13738	0.904112694	0.00206666
aug_v2a.23375	0.902627565	0.025157108
aug_v2a.01406	0.899047077	0.00318162
aug_v2a.15701	0.899010149	0.021204785
aug_v2a.08024	0.898522617	0.019269754
aug_v2a.17666	0.897216078	0.04431018
aug_v2a.22244	0.896448068	0.010329365
aug_v2a.20379	0.895006188	0.025364992
aug_v2a.12543	0.893083279	0.027454084
aug_v2a.13129	0.893062002	0.025336169
aug_v2a.21866	0.889989938	0.043924368
aug_v2a.04062	0.889527811	1.7135E-05
aug_v2a.19678	0.88642708	0.018026904
aug_v2a.15913	0.885971124	0.021660308
aug_v2a.10810	0.885071878	0.028168077
aug_v2a.15769	0.885035021	0.005772306
aug_v2a.06622	0.883615741	0.000834138
aug_v2a.10681	0.881098535	0.04491157
aug_v2a.04641	0.879228193	0.000128035
aug_v2a.09218	0.878457847	0.021660308
aug_v2a.16205	0.876688623	0.018490995
aug_v2a.09545	0.876093277	8.44836E-16
aug_v2a.19545	0.874250064	0.025651034
aug_v2a.23322	0.872773215	0.008142451
aug_v2a.17192	0.868056937	0.039904432
aug_v2a.19394	0.865698458	0.002541655
aug_v2a.10624	0.865158721	0.024699125
aug_v2a.20710	0.864814623	0.025068897
aug_v2a.10353	0.863641559	0.017772237
aug_v2a.00883	0.861899083	0.002168495
aug_v2a.16234	0.86122435	0.035206826
aug_v2a.16004	0.859809581	0.045045777
aug_v2a.04153	0.859753259	0.021654317
aug_v2a.21572	0.856282164	0.049739015
aug_v2a.18503	0.854762802	0.029228767
aug_v2a.17403	0.853713807	0.002250102
aug_v2a.05652	0.851120875	0.00528736
aug_v2a.14510	0.851091148	0.002573061
aug_v2a.21257	0.850309991	0.023691027
aug_v2a.22786	0.849487553	0.043924368
aug_v2a.02226	0.849330831	0.010404689
aug_v2a.22291	0.848430527	0.049739015
aug_v2a.22701	0.842855129	0.004206672
aug_v2a.10784	0.841043863	0.031515986
aug_v2a.15812	0.840365978	0.005724566
aug_v2a.21065	0.836161112	0.027454084
aug_v2a.14186	0.835596968	0.015883568
aug_v2a.15908	0.835485627	0.007304801
aug_v2a.01562	0.83239807	0.016298406
aug_v2a.18791	0.83228629	0.021204785
aug_v2a.05646	0.8297053	0.044592595
aug_v2a.19865	0.82921849	0.038233475
aug_v2a.18578	0.828721311	0.017755082
aug_v2a.02051	0.828572983	0.007551726
aug_v2a.22061	0.827463048	0.025437189
aug_v2a.13063	0.827441009	0.017973342
aug_v2a.09501	0.825620135	0.003689682
aug_v2a.15535	0.825077735	0.014320444
aug_v2a.23200	0.824825419	0.015235285
aug_v2a.08899	0.822979639	0.036148404
aug_v2a.03838	0.81911672	0.009900143
aug_v2a.15662	0.819106066	0.033152495
aug_v2a.11774	0.8189366	0.035881732
aug_v2a.20835	0.816669717	0.049714672
aug_v2a.20446	0.815534403	0.015876406
aug_v2a.22104	0.811356431	0.037641135
aug_v2a.20823	0.810028799	0.005769763
aug_v2a.11643	0.80840397	0.036157036
aug_v2a.15389	0.805715884	0.048679527
aug_v2a.05400	0.805159	0.030827814
aug_v2a.04527	0.804972065	0.034020756
aug_v2a.16555	0.804918029	8.32185E-07
aug_v2a.10712	0.804674635	0.000547042
aug_v2a.14931	0.804541913	0.020106287
aug_v2a.13472	0.803789082	0.046424766
aug_v2a.02794	0.802044156	0.005403342
aug_v2a.04777	0.80147042	0.04076342
aug_v2a.16477	0.801145971	0.031212876
aug_v2a.20001	0.800599472	0.000209764
aug_v2a.20637	0.799890346	0.01779934
aug_v2a.13247	0.799882706	0.017361482
aug_v2a.09579	0.799243162	0.032419584
aug_v2a.20688	0.79905107	0.024220595
aug_v2a.05320	0.798945741	0.00898149
aug_v2a.15580	0.798409201	0.005568103
aug_v2a.18448	0.797874268	0.006420564
aug_v2a.14654	0.79742001	0.036289371
aug_v2a.08352	0.797026614	0.008937357
aug_v2a.08241	0.796445209	0.009747946
aug_v2a.15459	0.795847773	0.047275953
aug_v2a.07535	0.795452629	0.045045777
aug_v2a.12923	0.793622659	0.020371505
aug_v2a.11458	0.793448371	0.033923663
aug_v2a.07315	0.792859518	0.036157036
aug_v2a.19794	0.792697746	0.000375495
aug_v2a.08806	0.791633742	0.04000336
aug_v2a.03951	0.790299214	0.012197706
aug_v2a.18468	0.789889044	0.000310637
aug_v2a.01688	0.78971436	0.047351046
aug_v2a.20270	0.787300452	0.014253516
aug_v2a.20737	0.787165965	0.026324461
aug_v2a.13223	0.78328392	0.01966311
aug_v2a.10463	0.782175064	0.022676053
aug_v2a.00357	0.777924326	0.010329365
aug_v2a.15536	0.77683082	0.036152539
aug_v2a.04814	0.775544176	0.034355569
aug_v2a.14401	0.773408726	0.005515213
aug_v2a.00938	0.772054643	0.002954245
aug_v2a.24032	0.771470087	0.023416571
aug_v2a.10171	0.768838961	0.014111137
aug_v2a.18007	0.76745649	0.011622193
aug_v2a.08422	0.767136919	0.002954245
aug_v2a.07661	0.766158064	0.024548689
aug_v2a.08683	0.762954417	0.037041069
aug_v2a.23086	0.76086195	0.00067806
aug_v2a.23786	0.760286325	0.004331254
aug_v2a.06451	0.759378753	0.021031833
aug_v2a.04764	0.755212987	0.002954245
aug_v2a.07547	0.75240372	0.020007172
aug_v2a.07689	0.752251419	0.013469323
aug_v2a.21374	0.752016633	0.003404873
aug_v2a.10519	0.751440582	0.017160307
aug_v2a.04914	0.750321406	0.009986837
aug_v2a.23096	0.75018284	0.010290812
aug_v2a.18593	0.748644289	0.000295875
aug_v2a.00294	0.748572059	0.000620501
aug_v2a.13851	0.747607851	0.006829853
aug_v2a.07018	0.74615782	0.039549595
aug_v2a.12226	0.745932109	0.006814895
aug_v2a.24303	0.745834879	0.020050697
aug_v2a.00136	0.745166818	0.042021833
aug_v2a.24037	0.743524851	0.043058627
aug_v2a.19951	0.743221353	0.015652772
aug_v2a.18377	0.740907305	0.038111901
aug_v2a.02810	0.740174188	0.025068897
aug_v2a.04464	0.73925664	0.020228795
aug_v2a.22391	0.73894732	0.005567913
aug_v2a.22372	0.738712531	0.04643738
aug_v2a.00716	0.738557527	0.001712573
aug_v2a.17028	0.737873506	0.03314183
aug_v2a.16707	0.737760347	0.040595337
aug_v2a.22873	0.737532127	0.042021833
aug_v2a.20564	0.736489683	0.032394702
aug_v2a.03843	0.736101677	0.040791594
aug_v2a.08793	0.735340095	0.015058746
aug_v2a.15297	0.732785886	0.048179711
aug_v2a.17811	0.731145859	0.000316347
aug_v2a.05589	0.730865716	0.035601467
aug_v2a.10464	0.729783883	0.015361648
aug_v2a.07346	0.729454342	0.009278609
aug_v2a.20246	0.728951162	0.019125641
aug_v2a.07473	0.728801976	0.015652772
aug_v2a.03187	0.728555338	0.018503648
aug_v2a.19362	0.726735242	0.035133441
aug_v2a.03842	0.726483405	0.020726828
aug_v2a.12408	0.724347831	0.041627412
aug_v2a.24022	0.723871535	0.027714286
aug_v2a.02122	0.723162295	0.019757863
aug_v2a.11416	0.723045329	0.021683101
aug_v2a.00359	0.722806829	0.032274674
aug_v2a.01573	0.719351545	0.002954245
aug_v2a.00986	0.719306654	0.008995881
aug_v2a.24430	0.717995485	0.019954692
aug_v2a.07749	0.717753584	0.037482264
aug_v2a.15107	0.717431163	0.00067806
aug_v2a.00358	0.716880331	0.020007172
aug_v2a.06926	0.716220616	0.001214167
aug_v2a.00667	0.714570845	0.011768804
aug_v2a.02309	0.714061588	0.000180757
aug_v2a.16413	0.713584862	0.037178559
aug_v2a.03786	0.712932676	0.002316276
aug_v2a.15609	0.712526627	0.009814122
aug_v2a.03503	0.71170217	0.00742733
aug_v2a.04329	0.711632195	0.027454084
aug_v2a.01341	0.709961341	0.010432522
aug_v2a.04077	0.707363351	0.041832359
aug_v2a.10559	0.706862879	0.011768804
aug_v2a.17517	0.706198646	0.041395242
aug_v2a.22343	0.706198518	0.00588459
aug_v2a.03065	0.706001353	0.042495771
aug_v2a.06462	0.705734564	0.030236603
aug_v2a.20263	0.705045489	0.001507266
aug_v2a.04354	0.704246345	0.018069559
aug_v2a.20755	0.703214583	0.034343345
aug_v2a.12071	0.702959834	0.013659901
aug_v2a.12767	0.70266676	0.010290812
aug_v2a.03477	0.702170001	0.018894753
aug_v2a.12703	0.700402051	0.038893307
aug_v2a.01329	0.69971606	0.015820735
aug_v2a.16324	0.698983233	0.024638702
aug_v2a.19595	0.697570101	0.009579533
aug_v2a.02486	0.697199044	0.00742733
aug_v2a.03717	0.696667985	0.043828393
aug_v2a.04707	0.694389219	0.032253658
aug_v2a.15647	0.693647923	0.00013126
aug_v2a.00708	0.693634253	0.037548432
aug_v2a.05539	0.693079978	0.042818439
aug_v2a.03591	0.692763735	0.015883568
aug_v2a.13243	0.6915725	0.022004496
aug_v2a.11437	0.690642109	0.005309855
aug_v2a.05848	0.689811964	0.045491318
aug_v2a.24600	0.689627867	0.026501843
aug_v2a.01377	0.688408002	0.017772237
aug_v2a.09872	0.687875337	0.031569539
aug_v2a.15468	0.687662668	0.002041251
aug_v2a.06652	0.687515223	0.000281113
aug_v2a.11148	0.685675694	0.021141195
aug_v2a.08861	0.685463731	0.042495771
aug_v2a.16860	0.685394696	0.002954245
aug_v2a.05727	0.683161293	0.024749672
aug_v2a.01098	0.683150802	0.003852107
aug_v2a.21046	0.682014933	0.013081878
aug_v2a.20384	0.681301022	0.032419584
aug_v2a.07407	0.681272941	0.004633746
aug_v2a.04508	0.680794072	0.000883163
aug_v2a.18980	0.680484467	0.02140896
aug_v2a.05545	0.67923365	0.011136541
aug_v2a.06725	0.679100669	0.025437189
aug_v2a.00065	0.6784826	0.025276967
aug_v2a.24205	0.677877176	0.008773022
aug_v2a.07001	0.677334067	0.018711172
aug_v2a.11615	0.676296163	0.026067393
aug_v2a.03529	0.674197554	0.011768804
aug_v2a.12959	0.672948527	0.001615251
aug_v2a.02700	0.672125916	0.041198618
aug_v2a.12936	0.671748593	0.048920366
aug_v2a.16094	0.670796918	0.002925991
aug_v2a.01659	0.670789763	0.048216261
aug_v2a.18014	0.669881934	0.013949864
aug_v2a.05315	0.667238079	0.024018158
aug_v2a.02956	0.666183166	0.034991327
aug_v2a.17601	0.665787266	0.047622194
aug_v2a.17061	0.665238219	0.032041215
aug_v2a.20096	0.664919323	0.046075334
aug_v2a.01988	0.664557704	0.012316648
aug_v2a.17045	0.663359693	0.016607947
aug_v2a.06806	0.661663815	0.008727732
aug_v2a.04298	0.661153236	0.041843884
aug_v2a.03813	0.661129018	0.016299145
aug_v2a.22025	0.658955338	0.02632188
aug_v2a.16739	0.658953435	0.047805133
aug_v2a.01691	0.658078809	0.000119487
aug_v2a.21265	0.656838755	0.031164299
aug_v2a.14224	0.656480538	0.021248008
aug_v2a.00957	0.655223158	0.025364992
aug_v2a.04338	0.655112496	0.02247149
aug_v2a.21252	0.654984698	0.005772306
aug_v2a.16080	0.652173987	0.012874834
aug_v2a.23547	0.65193196	0.003578912
aug_v2a.21950	0.650560932	0.035638009
aug_v2a.20842	0.650348593	0.044160881
aug_v2a.19454	0.650218907	0.006247916
aug_v2a.17908	0.649771144	0.036364926
aug_v2a.07039	0.649692301	0.03054374
aug_v2a.22970	0.649552723	0.03453902
aug_v2a.22737	0.648433474	0.015624498
aug_v2a.10170	0.648333196	0.005368066
aug_v2a.13590	0.647285906	0.046647009
aug_v2a.02475	0.647054719	0.04390185
aug_v2a.24677	0.646132472	0.017676924
aug_v2a.20453	0.645517843	0.039292425
aug_v2a.17682	0.645229548	0.048036981
aug_v2a.04333	0.645063008	0.001339576
aug_v2a.03066	0.645032838	0.035878276
aug_v2a.04399	0.644430408	0.022716954
aug_v2a.22595	0.644420037	0.037458394
aug_v2a.00412	0.644388742	0.039532841
aug_v2a.08724	0.644239374	0.020312663
aug_v2a.07775	0.642815635	0.042923982
aug_v2a.04135	0.642289922	0.005724566
aug_v2a.19268	0.641954202	0.011723116
aug_v2a.24120	0.64168182	0.048988214
aug_v2a.07434	0.641517452	0.002396236
aug_v2a.20141	0.640151506	0.035878276
aug_v2a.16955	0.639656949	0.022449415
aug_v2a.00481	0.638831054	0.011768804
aug_v2a.09074	0.637171167	0.043717708
aug_v2a.14857	0.637028329	0.03201518
aug_v2a.19141	0.635109342	0.030328066
aug_v2a.01437	0.635042534	0.027852073
aug_v2a.10886	0.632614432	0.007975613
aug_v2a.00378	0.632047102	0.047184208
aug_v2a.20409	0.6314854	0.003937786
aug_v2a.06320	0.631468952	0.019571598
aug_v2a.12587	0.630665214	0.048920366
aug_v2a.22749	0.630490597	0.022258855
aug_v2a.20452	0.63035249	0.047461631
aug_v2a.00484	0.629737519	0.005972755
aug_v2a.15141	0.629090671	0.02525705
aug_v2a.11869	0.629043028	0.033531387
aug_v2a.05297	0.627883825	6.13401E-05
aug_v2a.14821	0.627750973	0.032291403
aug_v2a.02964	0.627015927	0.033488497
aug_v2a.04752	0.62683132	0.012721764
aug_v2a.13429	0.623193639	0.024829112
aug_v2a.17639	0.621019603	0.047995793
aug_v2a.15523	0.620716565	0.046294507
aug_v2a.19738	0.620554109	0.009591973
aug_v2a.24070	0.620182276	0.040564976
aug_v2a.19527	0.620133666	0.003910424
aug_v2a.20762	0.620065843	0.016743423
aug_v2a.02665	0.619939687	0.021622332
aug_v2a.11326	0.619404236	0.033923663
aug_v2a.20312	0.619166218	0.038408484
aug_v2a.15456	0.618459235	0.011768804
aug_v2a.05714	0.617676792	0.017582554
aug_v2a.15978	0.617621959	0.043253272
aug_v2a.22354	0.616878611	0.022529819
aug_v2a.23479	0.616530247	0.015820735
aug_v2a.15070	0.61467348	0.021031833
aug_v2a.03922	0.614585793	0.005648134
aug_v2a.03809	0.609451049	0.03510858
aug_v2a.19142	0.609319061	0.004213323
aug_v2a.17069	0.609118231	0.029837295
aug_v2a.07945	0.60869168	0.016471108
aug_v2a.12495	0.608568894	0.013163924
aug_v2a.15969	0.607568821	0.002824176
aug_v2a.21890	0.607432459	0.043992249
aug_v2a.06826	0.606959769	0.0360656
aug_v2a.16471	0.606806624	0.026516831
aug_v2a.04350	0.604980042	0.01264095
aug_v2a.00607	0.603590768	0.022163295
aug_v2a.16574	0.602766905	0.026379105
aug_v2a.22509	0.602642973	0.004204634
aug_v2a.00126	0.602207168	0.028543749
aug_v2a.03155	0.602012431	0.038407145
aug_v2a.20182	0.601130744	0.037994846
aug_v2a.05389	0.600036535	0.035601467
aug_v2a.03013	0.59960989	0.012739863
aug_v2a.19163	0.599360302	0.014348198
aug_v2a.21495	0.599266887	0.038215792
aug_v2a.01981	0.599113387	0.027046691
aug_v2a.07256	0.596578877	0.042816839
aug_v2a.03452	0.595698072	0.027728428
aug_v2a.20522	0.595054125	0.032504455
aug_v2a.02262	0.592629234	0.026522899
aug_v2a.16325	0.592052894	0.014852226
aug_v2a.14047	0.591010762	0.048493258
aug_v2a.23559	0.590837166	0.004397285
aug_v2a.15370	0.590682004	0.022547257
aug_v2a.22157	0.589746915	0.011768804
aug_v2a.19811	0.58867888	0.016170279
aug_v2a.07295	0.58825041	0.043852609
aug_v2a.23855	0.58768138	0.049053072
aug_v2a.04136	0.58618378	0.032041215
aug_v2a.08714	0.584800823	0.006814895
aug_v2a.01385	0.583954937	0.007843432
aug_v2a.18887	0.583933822	0.035429653
aug_v2a.22808	0.583546893	0.049965786
aug_v2a.20600	0.582055613	0.029310095
aug_v2a.13809	0.581050593	0.033391436
aug_v2a.06682	0.579763455	0.037460306
aug_v2a.07929	0.579747848	0.049943871
aug_v2a.00936	0.57965038	0.018711172
aug_v2a.02419	0.579384029	0.000191624
aug_v2a.15000	0.577325847	0.005952886
aug_v2a.07605	0.576299804	0.007551726
aug_v2a.15235	0.574548626	0.047661301
aug_v2a.18684	0.574073085	0.031597052
aug_v2a.02227	0.57301721	0.044932778
aug_v2a.06414	0.572932461	0.043662988
aug_v2a.24494	0.572891829	0.01771326
aug_v2a.13359	0.57156114	0.010483857
aug_v2a.00520	0.569999791	0.006829853
aug_v2a.07411	0.569792427	0.005587252
aug_v2a.22413	0.569665347	0.007954464
aug_v2a.14799	0.569567394	0.01779934
aug_v2a.12861	0.569208164	0.012991675
aug_v2a.13112	0.569083345	0.019827563
aug_v2a.03954	0.568929763	0.042495771
aug_v2a.00695	0.568248238	0.0282287
aug_v2a.21877	0.567912266	0.045299608
aug_v2a.08618	0.567180893	0.046294507
aug_v2a.19964	0.56648852	0.030443542
aug_v2a.20575	0.564509382	0.018711172
aug_v2a.22100	0.562593924	0.00224798
aug_v2a.14327	0.561803675	0.031328733
aug_v2a.14445	0.561057188	0.041018955
aug_v2a.01470	0.560804194	0.005587252
aug_v2a.10724	0.560262115	0.000206079
aug_v2a.01781	0.560075154	0.049593084
aug_v2a.24279	0.560045806	0.049714672
aug_v2a.05311	0.55917388	0.009719437
aug_v2a.11892	0.556276844	0.015988955
aug_v2a.01299	0.55504136	0.041054961
aug_v2a.05188	0.553615495	0.049527681
aug_v2a.07418	0.553603102	0.001164142
aug_v2a.02608	0.55113138	2.03583E-07
aug_v2a.03783	0.549919871	0.029323783
aug_v2a.06928	0.549214261	0.018273609
aug_v2a.09124	0.548515897	0.002954245
aug_v2a.13194	0.548002299	0.031537686
aug_v2a.22906	0.54768755	0.02677281
aug_v2a.13700	0.546484813	0.005958618
aug_v2a.19244	0.545915481	0.000648421
aug_v2a.12414	0.545634949	0.024517513
aug_v2a.18378	0.543956609	0.023473993
aug_v2a.20119	0.543779596	0.041247606
aug_v2a.00666	0.543391459	0.032041215
aug_v2a.21894	0.543233821	0.010959073
aug_v2a.17297	0.541805194	0.02162288
aug_v2a.16121	0.540158608	0.000771114
aug_v2a.09605	0.539077933	0.019532118
aug_v2a.01884	0.538664414	0.022163295
aug_v2a.20911	0.537563551	0.033923663
aug_v2a.23679	0.536850503	0.025068897
aug_v2a.07301	0.536529264	0.007139524
aug_v2a.23474	0.535793601	0.024829112
aug_v2a.22613	0.535256042	0.017046814
aug_v2a.08897	0.535166185	0.001871144
aug_v2a.23879	0.53493139	0.018654456
aug_v2a.23820	0.534274431	0.001871144
aug_v2a.09045	0.533630163	0.026174958
aug_v2a.18435	0.533383139	0.021326205
aug_v2a.23412	0.532961875	0.042432864
aug_v2a.04954	0.532924262	0.034382434
aug_v2a.01024	0.532434046	4.32991E-06
aug_v2a.21205	0.530249817	0.016067729
aug_v2a.04149	0.528290078	0.027246714
aug_v2a.12086	0.528135284	0.049474568
aug_v2a.18804	0.527671073	0.019227357
aug_v2a.03677	0.526320255	0.047831657
aug_v2a.09021	0.526053564	0.025813256
aug_v2a.12007	0.524516233	0.01537322
aug_v2a.08289	0.523318473	0.035346673
aug_v2a.13797	0.522758997	0.028032698
aug_v2a.16227	0.520948838	0.042044004
aug_v2a.05950	0.520842577	0.002954245
aug_v2a.11885	0.520814341	0.017772237
aug_v2a.22299	0.520544957	0.009545033
aug_v2a.09356	0.520527287	0.037618178
aug_v2a.24366	0.520498793	0.005692711
aug_v2a.08648	0.519202477	0.047159099
aug_v2a.18251	0.518055931	0.029645759
aug_v2a.03686	0.51766267	0.042816839
aug_v2a.21390	0.517355307	0.013575934
aug_v2a.07123	0.515685766	0.034511889
aug_v2a.18237	0.514290981	0.046372646
aug_v2a.19271	0.513782856	0.044160881
aug_v2a.10193	0.513633196	0.034550533
